"","gridid","lon","lat","iso3","bsm_response"
"2000",36388,-152.5,-16.5,"PYF",0.475138303153398
"2001",9748,-152.5,57.5,"USA",0.46252385713165
"2002",9388,-152.5,58.5,"USA",0.355706148465196
"2003",9028,-152.5,59.5,"USA",0.335109338101152
"2004",8668,-152.5,60.5,"USA",0.436954501173759
"2005",8308,-152.5,61.5,"USA",0.330682829273989
"2006",7948,-152.5,62.5,"USA",0.356156858854101
"2007",7588,-152.5,63.5,"USA",0.331587130244152
"2008",7228,-152.5,64.5,"USA",0.335889087197992
"2009",6868,-152.5,65.5,"USA",0.338727535732628
"2010",6508,-152.5,66.5,"USA",0.339688827127843
"2011",6148,-152.5,67.5,"USA",0.344650053407637
"2012",5788,-152.5,68.5,"USA",0.38388648789166
"2013",5428,-152.5,69.5,"USA",0.391517346576013
"2014",5068,-152.5,70.5,"USA",0.364022032364431
"2015",36387,-153.5,-16.5,"PYF",0.448952523489558
"2016",10107,-153.5,56.5,"USA",0.430150179804145
"2017",9747,-153.5,57.5,"USA",0.478810034505681
"2018",9387,-153.5,58.5,"USA",0.413656801160023
"2019",9027,-153.5,59.5,"USA",0.406170988022973
"2020",8667,-153.5,60.5,"USA",0.336123975143523
"2021",8307,-153.5,61.5,"USA",0.329449229500082
"2022",7947,-153.5,62.5,"USA",0.324774290216313
"2023",7587,-153.5,63.5,"USA",0.331498289444504
"2024",7227,-153.5,64.5,"USA",0.339183546569176
"2025",6867,-153.5,65.5,"USA",0.34337716666827
"2026",6507,-153.5,66.5,"USA",0.34025549105716
"2027",6147,-153.5,67.5,"USA",0.335196963696269
"2028",5787,-153.5,68.5,"USA",0.377324176114469
"2029",5427,-153.5,69.5,"USA",0.383648250349715
"2030",5067,-153.5,70.5,"USA",0.352760342125885
"2031",36026,-154.5,-15.5,"PYF",0.458349326491816
"2032",36386,-154.5,-16.5,"PYF",0.45775475970619
"2033",31706,-154.5,-3.5," ",0.471492842417398
"2034",32066,-154.5,-4.5," ",0.468575931672859
"2035",23426,-154.5,19.5,"USA",0.569534598478078
"2036",10106,-154.5,56.5,"USA",0.412745846895248
"2037",9746,-154.5,57.5,"USA",0.462490400263522
"2038",9386,-154.5,58.5,"USA",0.444894166557844
"2039",9026,-154.5,59.5,"USA",0.436122014350131
"2040",8666,-154.5,60.5,"USA",0.39020616084242
"2041",8306,-154.5,61.5,"USA",0.350717420963513
"2042",7946,-154.5,62.5,"USA",0.335561975338049
"2043",7586,-154.5,63.5,"USA",0.331221848195995
"2044",7226,-154.5,64.5,"USA",0.328054225003026
"2045",6866,-154.5,65.5,"USA",0.350932302030264
"2046",6506,-154.5,66.5,"USA",0.333113071247632
"2047",6146,-154.5,67.5,"USA",0.331383540130234
"2048",5786,-154.5,68.5,"USA",0.378131227985758
"2049",5426,-154.5,69.5,"USA",0.386522620907424
"2050",5066,-154.5,70.5,"USA",0.368907977607193
"2051",4706,-154.5,71.5,"USA",0.33398183183304
"2052",32425,-155.5,-5.5," ",0.468266399448127
"2053",23785,-155.5,18.5,"USA",0.474594828760235
"2054",23425,-155.5,19.5,"USA",0.604326015471294
"2055",23065,-155.5,20.5,"USA",0.613150558286732
"2056",10465,-155.5,55.5,"USA",0.372851505756081
"2057",9745,-155.5,57.5,"USA",0.454899583710862
"2058",9385,-155.5,58.5,"USA",0.415727897276632
"2059",9025,-155.5,59.5,"USA",0.442625256910743
"2060",8665,-155.5,60.5,"USA",0.380183596336683
"2061",8305,-155.5,61.5,"USA",0.355039159072227
"2062",7945,-155.5,62.5,"USA",0.346380696635055
"2063",7585,-155.5,63.5,"USA",0.346776734725199
"2064",7225,-155.5,64.5,"USA",0.336143876495905
"2065",6865,-155.5,65.5,"USA",0.341703931101571
"2066",6505,-155.5,66.5,"USA",0.338550829670759
"2067",6145,-155.5,67.5,"USA",0.348118565355466
"2068",5785,-155.5,68.5,"USA",0.404489784352685
"2069",5425,-155.5,69.5,"USA",0.380862801485472
"2070",5065,-155.5,70.5,"USA",0.369731574338817
"2071",4705,-155.5,71.5,"USA",0.338210101820772
"2072",23424,-156.5,19.5,"USA",0.484652054518948
"2073",23064,-156.5,20.5,"USA",0.637656935448154
"2074",22704,-156.5,21.5,"USA",0.553917604195715
"2075",10104,-156.5,56.5,"USA",0.368791258243304
"2076",9744,-156.5,57.5,"USA",0.45124462258893
"2077",9384,-156.5,58.5,"USA",0.47225053316702
"2078",9024,-156.5,59.5,"USA",0.411204745983642
"2079",8664,-156.5,60.5,"USA",0.37181604986153
"2080",8304,-156.5,61.5,"USA",0.346848672988112
"2081",7944,-156.5,62.5,"USA",0.340216469165124
"2082",7584,-156.5,63.5,"USA",0.350081391241779
"2083",7224,-156.5,64.5,"USA",0.349813187767085
"2084",6864,-156.5,65.5,"USA",0.331355567153896
"2085",6504,-156.5,66.5,"USA",0.353814254639228
"2086",6144,-156.5,67.5,"USA",0.343286632079646
"2087",5784,-156.5,68.5,"USA",0.413403750873024
"2088",5424,-156.5,69.5,"USA",0.394174338657508
"2089",5064,-156.5,70.5,"USA",0.36247103480016
"2090",4704,-156.5,71.5,"USA",0.355166131234327
"2091",37463,-157.5,-19.5,"COK",0.479913087850726
"2092",37823,-157.5,-20.5,"COK",0.480169293996372
"2093",38183,-157.5,-21.5,"COK",0.480838630132694
"2094",29903,-157.5,1.5,"KIR",0.459729433068252
"2095",29543,-157.5,2.5,"KIR",0.448287149699878
"2096",23063,-157.5,20.5,"USA",0.442999476331539
"2097",22703,-157.5,21.5,"USA",0.579972058404227
"2098",10103,-157.5,56.5,"USA",0.460963081153232
"2099",9743,-157.5,57.5,"USA",0.443159735635182
"2100",9383,-157.5,58.5,"USA",0.448122735042804
"2101",9023,-157.5,59.5,"USA",0.37936039777628
"2102",8663,-157.5,60.5,"USA",0.374672846462121
"2103",8303,-157.5,61.5,"USA",0.35508460339221
"2104",7943,-157.5,62.5,"USA",0.357897342284993
"2105",7583,-157.5,63.5,"USA",0.340926462517704
"2106",7223,-157.5,64.5,"USA",0.34235568428467
"2107",6863,-157.5,65.5,"USA",0.329666511648043
"2108",6503,-157.5,66.5,"USA",0.364329883529678
"2109",6143,-157.5,67.5,"USA",0.34863863583181
"2110",5783,-157.5,68.5,"USA",0.417226395394596
"2111",5423,-157.5,69.5,"USA",0.413323891514253
"2112",5063,-157.5,70.5,"USA",0.397945373198079
"2113",4703,-157.5,71.5,"USA",0.336996330891585
"2114",37462,-158.5,-19.5,"COK",0.475555307648573
"2115",37822,-158.5,-20.5,"COK",0.479233087401754
"2116",22702,-158.5,21.5,"USA",0.622722522505252
"2117",10462,-158.5,55.5,"USA",0.371393755328364
"2118",10102,-158.5,56.5,"USA",0.460739062587533
"2119",9742,-158.5,57.5,"USA",0.37053355685157
"2120",9382,-158.5,58.5,"USA",0.398678171534991
"2121",9022,-158.5,59.5,"USA",0.4248996991191
"2122",8662,-158.5,60.5,"USA",0.360266030327097
"2123",8302,-158.5,61.5,"USA",0.370561897347829
"2124",7942,-158.5,62.5,"USA",0.363693500322472
"2125",7582,-158.5,63.5,"USA",0.332088156967864
"2126",7222,-158.5,64.5,"USA",0.344364210247733
"2127",6862,-158.5,65.5,"USA",0.369447696084617
"2128",6502,-158.5,66.5,"USA",0.3448478006475
"2129",6142,-158.5,67.5,"USA",0.343045984019408
"2130",5782,-158.5,68.5,"USA",0.368780226112595
"2131",5422,-158.5,69.5,"USA",0.401332473888325
"2132",5062,-158.5,70.5,"USA",0.393398610084725
"2133",37101,-159.5,-18.5,"COK",0.47300913966084
"2134",38181,-159.5,-21.5,"COK",0.473659640338136
"2135",22701,-159.5,21.5,"USA",0.613334972215789
"2136",22341,-159.5,22.5,"USA",0.584463690505005
"2137",29181,-159.5,3.5," ",0.469365937056734
"2138",10821,-159.5,54.5,"USA",0.35412636074964
"2139",10461,-159.5,55.5,"USA",0.445977073162826
"2140",10101,-159.5,56.5,"USA",0.436816112412595
"2141",9381,-159.5,58.5,"USA",0.442047965418595
"2142",9021,-159.5,59.5,"USA",0.439182702504708
"2143",8661,-159.5,60.5,"USA",0.353131422398605
"2144",8301,-159.5,61.5,"USA",0.367297607671624
"2145",7941,-159.5,62.5,"USA",0.370014569207955
"2146",7581,-159.5,63.5,"USA",0.341771061540583
"2147",7221,-159.5,64.5,"USA",0.354053263141369
"2148",6861,-159.5,65.5,"USA",0.379429212125567
"2149",6501,-159.5,66.5,"USA",0.357085606651327
"2150",6141,-159.5,67.5,"USA",0.344354971713122
"2151",5781,-159.5,68.5,"USA",0.367056824326545
"2152",5421,-159.5,69.5,"USA",0.426453718287283
"2153",5061,-159.5,70.5,"USA",0.364136245199193
"2154",26444,-16.5,11.5,"GNB",0.756612338194153
"2155",26084,-16.5,12.5,"SEN",0.685561106951293
"2156",25724,-16.5,13.5,"SEN",0.634898605118417
"2157",25364,-16.5,14.5,"SEN",0.521932091090717
"2158",25004,-16.5,15.5,"SEN",0.528320460040191
"2159",24644,-16.5,16.5,"MRT",0.642521565706429
"2160",24284,-16.5,17.5,"MRT",0.623350965022492
"2161",23924,-16.5,18.5,"MRT",0.491804729388035
"2162",23564,-16.5,19.5,"MRT",0.466577614700218
"2163",23204,-16.5,20.5,"MRT",0.461185029431744
"2164",22844,-16.5,21.5,"MAR",0.451194848748075
"2165",22484,-16.5,22.5,"MAR",0.452310270958797
"2166",22124,-16.5,23.5,"MAR",0.437706502346487
"2167",20684,-16.5,27.5,"ESP",0.437832068853666
"2168",20324,-16.5,28.5,"ESP",0.530016550327995
"2169",18884,-16.5,32.5,"PRT",0.56663593245788
"2170",18524,-16.5,33.5,"PRT",0.472650814920453
"2171",7724,-16.5,63.5,"ISL",0.323573308212272
"2172",7364,-16.5,64.5,"ISL",0.325557894098329
"2173",7004,-16.5,65.5,"ISL",0.308461333638103
"2174",6644,-16.5,66.5,"ISL",0.32936918448451
"2175",1604,-16.5,80.5,"GRL",0.32684171616752
"2176",1244,-16.5,81.5,"GRL",0.340452448583886
"2177",22700,-160.5,21.5,"USA",0.481755186246027
"2178",22340,-160.5,22.5,"USA",0.460545885231817
"2179",28820,-160.5,4.5," ",0.471486872981002
"2180",10820,-160.5,54.5,"USA",0.363799337538549
"2181",10460,-160.5,55.5,"USA",0.449622828184177
"2182",10100,-160.5,56.5,"USA",0.44459169936582
"2183",9380,-160.5,58.5,"USA",0.446149177564518
"2184",9020,-160.5,59.5,"USA",0.454936449235773
"2185",8660,-160.5,60.5,"USA",0.393373710118428
"2186",8300,-160.5,61.5,"USA",0.391172214150447
"2187",7940,-160.5,62.5,"USA",0.355847251327785
"2188",7580,-160.5,63.5,"USA",0.392836829737972
"2189",7220,-160.5,64.5,"USA",0.379334323472371
"2190",6860,-160.5,65.5,"USA",0.370391689265431
"2191",6500,-160.5,66.5,"USA",0.351984754434406
"2192",6140,-160.5,67.5,"USA",0.35350357927052
"2193",5780,-160.5,68.5,"USA",0.356189873042294
"2194",5420,-160.5,69.5,"USA",0.403864930573464
"2195",5060,-160.5,70.5,"USA",0.371603335297988
"2196",21979,-161.5,23.5,"USA",0.443689915086696
"2197",10819,-161.5,54.5,"USA",0.37896871932504
"2198",10459,-161.5,55.5,"USA",0.451033124496715
"2199",10099,-161.5,56.5,"USA",0.361726822585708
"2200",9379,-161.5,58.5,"USA",0.399947936500151
"2201",9019,-161.5,59.5,"USA",0.444661987063836
"2202",8659,-161.5,60.5,"USA",0.370932631810185
"2203",8299,-161.5,61.5,"USA",0.409020427377265
"2204",7939,-161.5,62.5,"USA",0.409968947459819
"2205",7579,-161.5,63.5,"USA",0.360651288904964
"2206",7219,-161.5,64.5,"USA",0.365093890132647
"2207",6859,-161.5,65.5,"USA",0.373231024039222
"2208",6499,-161.5,66.5,"USA",0.365909603658546
"2209",6139,-161.5,67.5,"USA",0.329489405793072
"2210",5779,-161.5,68.5,"USA",0.358535769946927
"2211",5419,-161.5,69.5,"USA",0.397687961341632
"2212",5059,-161.5,70.5,"USA",0.35888236388292
"2213",10818,-162.5,54.5,"USA",0.34652543261023
"2214",10458,-162.5,55.5,"USA",0.422602518937691
"2215",9378,-162.5,58.5,"USA",0.350628877938389
"2216",9018,-162.5,59.5,"USA",0.354676112719848
"2217",8658,-162.5,60.5,"USA",0.339369956402689
"2218",8298,-162.5,61.5,"USA",0.347440593047787
"2219",7938,-162.5,62.5,"USA",0.418525602496801
"2220",7578,-162.5,63.5,"USA",0.370587939525178
"2221",7218,-162.5,64.5,"USA",0.384704266415039
"2222",6858,-162.5,65.5,"USA",0.372722991693271
"2223",6498,-162.5,66.5,"USA",0.380034635046472
"2224",6138,-162.5,67.5,"USA",0.340316658860949
"2225",5778,-162.5,68.5,"USA",0.357758118204455
"2226",5418,-162.5,69.5,"USA",0.386842240178917
"2227",5058,-162.5,70.5,"USA",0.369767841814815
"2228",10817,-163.5,54.5,"USA",0.399312470435292
"2229",10457,-163.5,55.5,"USA",0.353415912421014
"2230",9017,-163.5,59.5,"USA",0.344623148735769
"2231",8657,-163.5,60.5,"USA",0.319357631795645
"2232",8297,-163.5,61.5,"USA",0.33778045033459
"2233",7937,-163.5,62.5,"USA",0.40761647855598
"2234",7577,-163.5,63.5,"USA",0.343738396485508
"2235",7217,-163.5,64.5,"USA",0.380637465531972
"2236",6857,-163.5,65.5,"USA",0.353598025643533
"2237",6497,-163.5,66.5,"USA",0.35669472309343
"2238",6137,-163.5,67.5,"USA",0.348289103469675
"2239",5777,-163.5,68.5,"USA",0.376447569997205
"2240",5417,-163.5,69.5,"USA",0.359717987313562
"2241",10816,-164.5,54.5,"USA",0.356341479052293
"2242",9016,-164.5,59.5,"USA",0.337088725096287
"2243",8656,-164.5,60.5,"USA",0.335324997568105
"2244",8296,-164.5,61.5,"USA",0.335759437419655
"2245",7936,-164.5,62.5,"USA",0.344465107668026
"2246",7576,-164.5,63.5,"USA",0.343774902433644
"2247",7216,-164.5,64.5,"USA",0.36769602386631
"2248",6856,-164.5,65.5,"USA",0.371824940219591
"2249",6496,-164.5,66.5,"USA",0.341750277020194
"2250",6136,-164.5,67.5,"USA",0.349070738902974
"2251",5776,-164.5,68.5,"USA",0.368192037418512
"2252",10815,-165.5,54.5,"USA",0.363130023313735
"2253",9015,-165.5,59.5,"USA",0.34420116536454
"2254",8655,-165.5,60.5,"USA",0.350702123293213
"2255",8295,-165.5,61.5,"USA",0.333540869085259
"2256",7935,-165.5,62.5,"USA",0.323979507554121
"2257",7215,-165.5,64.5,"USA",0.373999133423083
"2258",6855,-165.5,65.5,"USA",0.356819126752151
"2259",6495,-165.5,66.5,"USA",0.33660213019514
"2260",6135,-165.5,67.5,"USA",0.383633488956525
"2261",5775,-165.5,68.5,"USA",0.339184032049045
"2262",11174,-166.5,53.5,"USA",0.360291839782696
"2263",10814,-166.5,54.5,"USA",0.32309160206675
"2264",9014,-166.5,59.5,"USA",0.350618502240252
"2265",8654,-166.5,60.5,"USA",0.343210183748847
"2266",8294,-166.5,61.5,"USA",0.337708022111562
"2267",7934,-166.5,62.5,"USA",0.364206749108386
"2268",7214,-166.5,64.5,"USA",0.357548848070182
"2269",6854,-166.5,65.5,"USA",0.340869814039944
"2270",6494,-166.5,66.5,"USA",0.350233959005274
"2271",5774,-166.5,68.5,"USA",0.347695456539606
"2272",11173,-167.5,53.5,"USA",0.350353058855205
"2273",9013,-167.5,59.5,"USA",0.365012665873773
"2274",8653,-167.5,60.5,"USA",0.366228377017948
"2275",6853,-167.5,65.5,"USA",0.327266876362202
"2276",11532,-168.5,52.5,"USA",0.336875467493316
"2277",11172,-168.5,53.5,"USA",0.358110542269554
"2278",7572,-168.5,63.5,"USA",0.358658026582127
"2279",7212,-168.5,64.5,"USA",0.365725842371348
"2280",6852,-168.5,65.5,"USA",0.323645847013232
"2281",37091,-169.5,-18.5,"NIU",0.485297384543208
"2282",37451,-169.5,-19.5,"NIU",0.525801610207739
"2283",11531,-169.5,52.5,"USA",0.347766136121599
"2284",7931,-169.5,62.5,"USA",0.343296746236928
"2285",7571,-169.5,63.5,"USA",0.332475378822397
"2286",6851,-169.5,65.5,"RUS",0.354233250568559
"2287",6491,-169.5,66.5,"RUS",0.35581232350473
"2288",25363,-17.5,14.5,"SEN",0.520374298591859
"2289",25003,-17.5,15.5,"SEN",0.45267530512025
"2290",23203,-17.5,20.5,"MRT",0.468237154447391
"2291",22843,-17.5,21.5,"MAR",0.444101851017146
"2292",20683,-17.5,27.5,"ESP",0.518991211826792
"2293",20323,-17.5,28.5,"ESP",0.599801290069626
"2294",18883,-17.5,32.5,"PRT",0.571234577327906
"2295",7723,-17.5,63.5,"ISL",0.318522211785948
"2296",7363,-17.5,64.5,"ISL",0.316726744085321
"2297",7003,-17.5,65.5,"ISL",0.311216115537374
"2298",6643,-17.5,66.5,"ISL",0.332518423987325
"2299",3763,-17.5,74.5,"GRL",0.344405647284
"2300",3403,-17.5,75.5,"GRL",0.335018821418196
"2301",2683,-17.5,77.5,"GRL",0.342379812645993
"2302",2323,-17.5,78.5,"GRL",0.356903970954091
"2303",1963,-17.5,79.5,"GRL",0.340996425988486
"2304",1603,-17.5,80.5,"GRL",0.331717058978749
"2305",1243,-17.5,81.5,"GRL",0.33853240189844
"2306",883,-17.5,82.5,"GRL",0.355662399280839
"2307",7570,-170.5,63.5,"USA",0.332096753354511
"2308",6850,-170.5,65.5,"RUS",0.368598615054151
"2309",6490,-170.5,66.5,"RUS",0.338922942216605
"2310",7569,-171.5,63.5,"USA",0.334098047217047
"2311",6849,-171.5,65.5,"RUS",0.328647777560334
"2312",6489,-171.5,66.5,"RUS",0.341630962698679
"2313",8648,-172.5,60.5,"USA",0.340676872928682
"2314",7208,-172.5,64.5,"RUS",0.352065609846613
"2315",6848,-172.5,65.5,"RUS",0.33896565064032
"2316",6488,-172.5,66.5,"RUS",0.347025651079242
"2317",6128,-172.5,67.5,"RUS",0.365450812153404
"2318",37087,-173.5,-18.5,"TON",0.487920987191189
"2319",11527,-173.5,52.5,"USA",0.340141229744653
"2320",8647,-173.5,60.5,"USA",0.334221649395907
"2321",7207,-173.5,64.5,"RUS",0.321999945380939
"2322",6847,-173.5,65.5,"RUS",0.349069484316816
"2323",6487,-173.5,66.5,"RUS",0.346336474050422
"2324",6127,-173.5,67.5,"RUS",0.355931064211763
"2325",37086,-174.5,-18.5,"TON",0.50069611059849
"2326",37446,-174.5,-19.5,"TON",0.483965803367179
"2327",37806,-174.5,-20.5,"TON",0.471006540585415
"2328",38166,-174.5,-21.5,"TON",0.492014980476154
"2329",11526,-174.5,52.5,"USA",0.360448339990156
"2330",7206,-174.5,64.5,"RUS",0.326470137876252
"2331",6846,-174.5,65.5,"RUS",0.35943084016051
"2332",6486,-174.5,66.5,"RUS",0.333073118282772
"2333",6126,-174.5,67.5,"RUS",0.340935684170366
"2334",37445,-175.5,-19.5,"TON",0.474431384525694
"2335",37805,-175.5,-20.5,"TON",0.451284828142194
"2336",38165,-175.5,-21.5,"TON",0.549612439687938
"2337",11885,-175.5,51.5,"USA",0.335810866588069
"2338",11525,-175.5,52.5,"USA",0.330941406428684
"2339",7205,-175.5,64.5,"RUS",0.344761659578376
"2340",6845,-175.5,65.5,"RUS",0.346544313531573
"2341",6485,-175.5,66.5,"RUS",0.352995671902677
"2342",6125,-175.5,67.5,"RUS",0.333410827420745
"2343",35284,-176.5,-13.5,"WLF",0.487165725256535
"2344",38524,-176.5,-22.5,"TON",0.463409548540915
"2345",6844,-176.5,65.5,"RUS",0.345888992311074
"2346",6484,-176.5,66.5,"RUS",0.367429129968826
"2347",6124,-176.5,67.5,"RUS",0.3426010845116
"2348",5764,-176.5,68.5,"RUS",0.363504338064313
"2349",35643,-177.5,-14.5,"WLF",0.45149788555335
"2350",11883,-177.5,51.5,"USA",0.45589901048945
"2351",6843,-177.5,65.5,"RUS",0.338368560842825
"2352",6483,-177.5,66.5,"RUS",0.33281611226683
"2353",6123,-177.5,67.5,"RUS",0.340959584137363
"2354",5763,-177.5,68.5,"RUS",0.32700231553662
"2355",4683,-177.5,71.5,"RUS",0.343941127499057
"2356",35642,-178.5,-14.5,"WLF",0.48873815602639
"2357",36722,-178.5,-17.5,"FJI",0.495081295777036
"2358",37082,-178.5,-18.5,"FJI",0.499109195439463
"2359",37442,-178.5,-19.5,"FJI",0.490616988088088
"2360",37802,-178.5,-20.5,"FJI",0.468346982551539
"2361",38162,-178.5,-21.5,"FJI",0.413785005714854
"2362",11882,-178.5,51.5,"USA",0.355549555954989
"2363",6842,-178.5,65.5,"RUS",0.325525015226585
"2364",6482,-178.5,66.5,"RUS",0.340166205292569
"2365",6122,-178.5,67.5,"RUS",0.341701397817449
"2366",5762,-178.5,68.5,"RUS",0.339724345856654
"2367",5042,-178.5,70.5,"RUS",0.337340016895372
"2368",4682,-178.5,71.5,"RUS",0.337118595226408
"2369",36001,-179.5,-15.5," ",0.482357847145143
"2370",36361,-179.5,-16.5,"FJI",0.586837042909478
"2371",36721,-179.5,-17.5,"FJI",0.508187943588801
"2372",37081,-179.5,-18.5,"FJI",0.478489101017653
"2373",11881,-179.5,51.5,"USA",0.343355197477709
"2374",6841,-179.5,65.5,"RUS",0.36519894774979
"2375",6481,-179.5,66.5,"RUS",0.353343484069983
"2376",6121,-179.5,67.5,"RUS",0.383174049835176
"2377",5761,-179.5,68.5,"RUS",0.36076139021202
"2378",5041,-179.5,70.5,"RUS",0.355400583365463
"2379",4681,-179.5,71.5,"RUS",0.343682018109487
"2380",20682,-18.5,27.5,"ESP",0.487753389188509
"2381",20322,-18.5,28.5,"ESP",0.435584333172322
"2382",7722,-18.5,63.5,"ISL",0.326997848731033
"2383",7362,-18.5,64.5,"ISL",0.309065006661304
"2384",7002,-18.5,65.5,"ISL",0.341388248305519
"2385",6642,-18.5,66.5,"ISL",0.334299136621126
"2386",3762,-18.5,74.5,"GRL",0.330751254945545
"2387",3402,-18.5,75.5,"GRL",0.337959302387255
"2388",3042,-18.5,76.5,"GRL",0.332189497835268
"2389",2682,-18.5,77.5,"GRL",0.332267853694545
"2390",2322,-18.5,78.5,"GRL",0.343982970255994
"2391",1962,-18.5,79.5,"GRL",0.337639959758665
"2392",1602,-18.5,80.5,"GRL",0.32794238268275
"2393",1242,-18.5,81.5,"GRL",0.332007779081548
"2394",882,-18.5,82.5,"GRL",0.356605083205985
"2395",7721,-19.5,63.5,"ISL",0.333181807176274
"2396",7361,-19.5,64.5,"ISL",0.320357816797186
"2397",7001,-19.5,65.5,"ISL",0.325214447437442
"2398",6641,-19.5,66.5,"ISL",0.328525527349851
"2399",3761,-19.5,74.5,"GRL",0.337611355535117
"2400",3401,-19.5,75.5,"GRL",0.334599997051844
"2401",3041,-19.5,76.5,"GRL",0.321004527896257
"2402",2681,-19.5,77.5,"GRL",0.321623398902047
"2403",2321,-19.5,78.5,"GRL",0.333089955189272
"2404",1961,-19.5,79.5,"GRL",0.326820460718651
"2405",1601,-19.5,80.5,"GRL",0.315715761524003
"2406",1241,-19.5,81.5,"GRL",0.316878215534104
"2407",881,-19.5,82.5,"GRL",0.353569070949856
"2408",26818,-2.5,10.5,"GHA",0.611530610060025
"2409",26458,-2.5,11.5,"BFA",0.582214239488384
"2410",26098,-2.5,12.5,"BFA",0.487379072929753
"2411",25738,-2.5,13.5,"BFA",0.52545573828971
"2412",25378,-2.5,14.5,"MLI",0.62470820153212
"2413",25018,-2.5,15.5,"MLI",0.6638526525237
"2414",24658,-2.5,16.5,"MLI",0.680346405578539
"2415",24298,-2.5,17.5,"MLI",0.456506427723658
"2416",23938,-2.5,18.5,"MLI",0.44489643748014
"2417",23578,-2.5,19.5,"MLI",0.444932528818287
"2418",23218,-2.5,20.5,"MLI",0.445365784499458
"2419",22858,-2.5,21.5,"MLI",0.437395668703253
"2420",22498,-2.5,22.5,"MLI",0.447244844088627
"2421",22138,-2.5,23.5,"MLI",0.440298820354616
"2422",21778,-2.5,24.5,"DZA",0.437965130473948
"2423",21418,-2.5,25.5,"DZA",0.466607137128875
"2424",21058,-2.5,26.5,"DZA",0.473277945164901
"2425",20698,-2.5,27.5,"DZA",0.465547538592333
"2426",20338,-2.5,28.5,"DZA",0.477716397006155
"2427",19978,-2.5,29.5,"DZA",0.534896521106093
"2428",19618,-2.5,30.5,"DZA",0.52595212898236
"2429",19258,-2.5,31.5,"DZA",0.519190609468796
"2430",18898,-2.5,32.5,"MAR",0.530917809155894
"2431",18538,-2.5,33.5,"MAR",0.586226321282875
"2432",18178,-2.5,34.5,"MAR",0.520805986225923
"2433",17818,-2.5,35.5,"MAR",0.544863344667719
"2434",17458,-2.5,36.5,"ESP",0.55453235154455
"2435",17098,-2.5,37.5,"ESP",0.523829236420379
"2436",16738,-2.5,38.5,"ESP",0.511100454355138
"2437",16378,-2.5,39.5,"ESP",0.484193046529306
"2438",28978,-2.5,4.5,"GHA",0.676893120723552
"2439",16018,-2.5,40.5,"ESP",0.501981633026818
"2440",15658,-2.5,41.5,"ESP",0.519739867727263
"2441",15298,-2.5,42.5,"ESP",0.531189324715742
"2442",14938,-2.5,43.5,"ESP",0.549800289817186
"2443",13858,-2.5,46.5,"FRA",0.483596270471448
"2444",13498,-2.5,47.5,"FRA",0.368611400169149
"2445",13138,-2.5,48.5,"FRA",0.358974892796902
"2446",12778,-2.5,49.5," ",0.487181299063457
"2447",28618,-2.5,5.5,"GHA",0.675569135630666
"2448",12418,-2.5,50.5,"GBR",0.467815998207386
"2449",12058,-2.5,51.5,"GBR",0.339926395674387
"2450",11698,-2.5,52.5,"GBR",0.370903651764237
"2451",11338,-2.5,53.5,"GBR",0.377165889173079
"2452",10978,-2.5,54.5,"GBR",0.469434784181117
"2453",10618,-2.5,55.5,"GBR",0.474529159966802
"2454",10258,-2.5,56.5,"GBR",0.512334284950975
"2455",9898,-2.5,57.5,"GBR",0.505188864070148
"2456",9538,-2.5,58.5,"GBR",0.44972450353509
"2457",9178,-2.5,59.5,"GBR",0.389203347199421
"2458",28258,-2.5,6.5,"GHA",0.666185898018834
"2459",8818,-2.5,60.5,"GBR",0.347339811631282
"2460",27898,-2.5,7.5,"GHA",0.661049037549956
"2461",27538,-2.5,8.5,"CIV",0.73673010982429
"2462",27178,-2.5,9.5,"GHA",0.714744086620248
"2463",7720,-20.5,63.5,"ISL",0.341324711216587
"2464",7360,-20.5,64.5,"ISL",0.33336557433826
"2465",7000,-20.5,65.5,"ISL",0.327724678329185
"2466",6640,-20.5,66.5,"ISL",0.35114889398983
"2467",4120,-20.5,73.5,"GRL",0.334823644731433
"2468",3760,-20.5,74.5,"GRL",0.325111241717925
"2469",3400,-20.5,75.5,"GRL",0.327939487762711
"2470",3040,-20.5,76.5,"GRL",0.31204088576509
"2471",2680,-20.5,77.5,"GRL",0.303555382660643
"2472",2320,-20.5,78.5,"GRL",0.335882676304875
"2473",1960,-20.5,79.5,"GRL",0.327918256648019
"2474",1600,-20.5,80.5,"GRL",0.323093859034724
"2475",1240,-20.5,81.5,"GRL",0.336884300425465
"2476",7719,-21.5,63.5,"ISL",0.365656667928932
"2477",7359,-21.5,64.5,"ISL",0.352937776723117
"2478",6999,-21.5,65.5,"ISL",0.341433790415746
"2479",6639,-21.5,66.5,"ISL",0.326446875081612
"2480",5199,-21.5,70.5,"GRL",0.33531489513567
"2481",4839,-21.5,71.5,"GRL",0.333167966362497
"2482",4479,-21.5,72.5,"GRL",0.33861822760601
"2483",4119,-21.5,73.5,"GRL",0.32705888711654
"2484",3759,-21.5,74.5,"GRL",0.3410799175305
"2485",3399,-21.5,75.5,"GRL",0.305828363737357
"2486",3039,-21.5,76.5,"GRL",0.32226472566491
"2487",2679,-21.5,77.5,"GRL",0.304863149025235
"2488",2319,-21.5,78.5,"GRL",0.328817257316496
"2489",1959,-21.5,79.5,"GRL",0.324693450261957
