gridid,lon,lat,pop,weight_pubs,weight_pop,bsm_response,bsm_weight_pubs,bsm_weight_pop,pubs_fit,country
27177,-3.5,9.5,131309.2031,8.059619750434066e-6,2.1478239852160607e-5,0.7372842719389089,5.942230879803231e-6,1.583556843192949e-5,1.0849276213345365,COTE D IVOIRE
5910,-30.5,68.5,2.349019,NA,3.842289215696448e-10,0.3328395616257342,NA,1.2788658581916918e-10,NA,Greenland
5550,-30.5,69.5,0,NA,0,0.35547433229901937,NA,0,NA,Greenland
5190,-30.5,70.5,0,NA,0,0.3538121237867362,NA,0,NA,Greenland
4830,-30.5,71.5,0,NA,0,0.3573165564588431,NA,0,NA,Greenland
1230,-30.5,81.5,2.200573,NA,3.5994761669670523e-10,0.32584460795303943,NA,1.1728699004616882e-10,NA,Greenland
870,-30.5,82.5,3.341585,NA,5.465828930644245e-10,0.32682450008913383,NA,1.7863668078305305e-10,NA,Greenland
510,-30.5,83.5,1.810249,NA,2.961023393350705e-10,0.31472856244768954,NA,9.319186359632469e-11,NA,Greenland
16349,-31.5,39.5,4413.600585,NA,7.219324292454439e-7,0.40442898906019353,NA,2.9197040252950456e-7,NA,Portugal
6269,-31.5,67.5,0,NA,0,0.39854031831595305,NA,0,NA,Greenland
5909,-31.5,68.5,0.958342,NA,1.567559535086334e-10,0.33254323357255544,NA,5.212813166151012e-11,NA,Greenland
5549,-31.5,69.5,0,NA,0,0.3558521718754083,NA,0,NA,Greenland
1229,-31.5,81.5,1.486679,NA,2.4317601044956976e-10,0.32602943591431505,NA,7.928253751476681e-11,NA,Greenland
869,-31.5,82.5,3.384253,NA,5.535620957126508e-10,0.3268505231253063,NA,1.8093206056602079e-10,NA,Greenland
509,-31.5,83.5,1.567192,NA,2.563455178747276e-10,0.32664785040906463,NA,8.373471237577822e-11,NA,Greenland
6268,-32.5,67.5,0,NA,0,0.35535119634369816,NA,0,NA,Greenland
5908,-32.5,68.5,0,NA,0,0.33014172244658113,NA,0,NA,Greenland
5548,-32.5,69.5,0,NA,0,0.35552914280723397,NA,0,NA,Greenland
1228,-32.5,81.5,0.681029,NA,1.1139587982372795e-10,0.3363117851139311,NA,3.746374719785489e-11,NA,Greenland
868,-32.5,82.5,3.523753,NA,5.763801038083559e-10,0.30458503361262573,NA,1.755567532921168e-10,NA,Greenland
508,-32.5,83.5,1.367977,NA,2.2375993018450593e-10,0.32422460779289203,NA,7.254847560383633e-11,NA,Greenland
6627,-33.5,66.5,0,NA,0,0.3514579825268331,NA,0,NA,Greenland
6267,-33.5,67.5,0,NA,0,0.34548409841066674,NA,0,NA,Greenland
5907,-33.5,68.5,0,NA,0,0.34298281855862467,NA,0,NA,Greenland
5547,-33.5,69.5,0,NA,0,0.35610879583363064,NA,0,NA,Greenland
1227,-33.5,81.5,2.007415,NA,3.283527721967036e-10,0.32412928579015216,NA,1.0642874953933406e-10,NA,Greenland
867,-33.5,82.5,4.269749,NA,6.984026326066622e-10,0.3223344883541607,NA,2.2511925524646731e-10,NA,Greenland
507,-33.5,83.5,1.766006,NA,2.88865514014796e-10,0.31675713946996076,NA,9.150021391084663e-11,NA,Greenland
32906,-34.5,-6.5,33956.45313,1.337283174988181e-5,5.554255357862192e-6,0.6472178485885938,8.655135394695744e-6,3.594813203227238e-6,1.8001537281116586,Brasil
33266,-34.5,-7.5,2003666.25,1.5992489320836302e-4,3.2773958934474105e-4,0.5987461838788348,9.575441951573754e-5,1.9623282842618013e-4,21.527930516993003,Brasil
33626,-34.5,-8.5,1618870.75,2.7160170678434254e-4,2.6479860845448337e-4,0.5872180769619579,1.5948943195748718e-4,1.5549452963884417e-4,36.56105409638799,Brasil
6626,-34.5,66.5,0,NA,0,0.3302662734639619,NA,0,NA,Greenland
6266,-34.5,67.5,0,NA,0,0.35568428303007527,NA,0,NA,Greenland
5906,-34.5,68.5,0,NA,0,0.35610879583363064,NA,0,NA,Greenland
1226,-34.5,81.5,2.157876,NA,3.5296367051991435e-10,0.3240434902510471,NA,1.1437557972709367e-10,NA,Greenland
866,-34.5,82.5,3.207446,NA,5.246417834733864e-10,0.3137602900540406,NA,1.646117581570789e-10,NA,Greenland
506,-34.5,83.5,1.82617,NA,2.9870653651709e-10,0.3004553164339391,NA,8.974796695012826e-11,NA,Greenland
32545,-35.5,-5.5,1281523.875,1.7463997069091933e-4,2.0961879680709362e-4,0.5689665506051313,9.93643017217936e-5,1.1926608376132998e-4,23.508767641479356,Brasil
32905,-35.5,-6.5,872776.75,4.155893567715009e-5,1.4276004980102734e-4,0.6076352789788912,2.5252675474250892e-5,8.674604268788765e-5,5.594362839137309,Brasil
33265,-35.5,-7.5,1937784.25,1.0024223361859727e-4,3.169632738654489e-4,0.6185780815441954,6.200764856149694e-5,1.9606653386765676e-4,13.493883265550885,Brasil
33625,-35.5,-8.5,1818655.375,1.0140144253328935e-4,2.9747736967776245e-4,0.6139988822745072,6.226037237646234e-5,1.8265077248410652e-4,13.649927571534295,Brasil
33985,-35.5,-9.5,1234786.625,6.768513522604808e-5,2.0197398713776745e-4,0.6620582738696261,4.481150379438962e-5,1.3371854929099638e-4,9.111282546121098,Brasil
6985,-35.5,65.5,0,NA,0,0.3555467735880126,NA,0,NA,Greenland
6625,-35.5,66.5,1.966657,NA,3.216859881539455e-10,0.32577286905927594,NA,1.0479656729707908e-10,NA,Greenland
6265,-35.5,67.5,0,NA,0,0.35610879583363064,NA,0,NA,Greenland
1225,-35.5,81.5,0.865711,NA,1.4160430542323358e-10,0.3291170046295005,NA,4.6604384843535566e-11,NA,Greenland
865,-35.5,82.5,2.880545,NA,4.711706030827475e-10,0.32082866436313556,NA,1.5116503527421096e-10,NA,Greenland
505,-35.5,83.5,1.079255,NA,1.7653368693426788e-10,0.3055778604196324,NA,5.39447863453628e-11,NA,Greenland
34344,-36.5,-10.5,369260.7813,4.297243244324428e-5,6.039996772136089e-5,0.6640072907465523,2.853400844342788e-5,4.0106018927840054e-5,5.784637533439114,Brasil
32184,-36.5,-4.5,6072.018066,1.3230382707349671e-5,9.931996945323048e-7,0.5425653512047797,7.178347240186818e-6,5.388757410803999e-7,1.7809782700055299,Brasil
32544,-36.5,-5.5,222638.9688,1.9924192943897168e-5,3.64170451075116e-5,0.6803808655810334,1.3556039641172273e-5,2.4777460672152277e-5,2.682050509450961,Brasil
32904,-36.5,-6.5,349309.625,2.6189396126951143e-5,5.7136558072815515e-5,0.6476054199381257,1.696039487672012e-5,3.70019446845648e-5,3.525426772481513,Brasil
33264,-36.5,-7.5,306088.4063,2.0704746372245553e-5,5.006686546921087e-5,0.7026168541075333,1.4547503761161532e-5,3.517782351100203e-5,2.7871229571054448,Brasil
33624,-36.5,-8.5,859114.6875,4.0714799415568935e-5,1.405253469140809e-4,0.6641445105737454,2.7040510530961245e-5,9.332913774945803e-5,5.480731331111121,Brasil
33984,-36.5,-9.5,1073558.5,4.950321558957172e-5,1.7560191071120561e-4,0.6372963057360542,3.15482164172895e-5,1.1191044897644378e-4,6.663764247080302,Brasil
6984,-36.5,65.5,0.50011,NA,8.180296794797959e-11,0.3314624862662686,NA,2.7114615139997196e-11,NA,Greenland
6624,-36.5,66.5,0.416349,NA,6.810218532357552e-11,0.3309852586508096,NA,2.2540819424009013e-11,NA,Greenland
6264,-36.5,67.5,0,NA,0,0.35610879583363064,NA,0,NA,Greenland
1224,-36.5,81.5,0.561448,NA,9.18360215721686e-11,0.3453833571596968,NA,3.171863343878593e-11,NA,Greenland
864,-36.5,82.5,2.207378,NA,3.610607102099043e-10,0.3215928294415267,NA,1.1611453539657025e-10,NA,Greenland
504,-36.5,83.5,0.225559,NA,3.689467446637405e-11,0.3202011854802195,NA,1.1813718502039755e-11,NA,Greenland
34343,-37.5,-10.5,1102605.75,7.123431486061314e-5,1.8035316795606563e-4,0.5890418882878597,4.195999533638752e-5,1.0623557061153841e-4,9.589047395810226,Brasil
34703,-37.5,-11.5,594772.5,4.359673668766842e-5,9.728690838783405e-5,0.6660129594228568,2.9035991622533078e-5,6.47943417684817e-5,5.868676847931049,Brasil
35063,-37.5,-12.5,20739.08398,9.109431729067132e-6,3.392290940165957e-6,0.7455892725598637,6.791894576308905e-6,2.529255734389752e-6,1.2262457043328734,Brasil
32183,-37.5,-4.5,195426.4688,1.9288937953164518e-5,3.196589782934401e-5,0.6641152296903775,1.2810077459249294e-5,2.1229039579193936e-5,2.596537084825767,Brasil
32543,-37.5,-5.5,433965.5938,4.224955861234103e-5,7.098373069954074e-5,0.6145017056514159,2.5962425830303033e-5,4.361962358836856e-5,5.687329495321731,Brasil
32903,-37.5,-6.5,386991.0313,2.676072864693428e-5,6.330010383633492e-5,0.6550727729238305,1.7530224720209424e-5,4.146617454643432e-5,3.602335417193069,Brasil
33263,-37.5,-7.5,446372.5938,4.224955861234103e-5,7.301314307547921e-5,0.6476716030276453,2.736383935366537e-5,4.728853941778244e-5,5.687329495321731,Brasil
33623,-37.5,-8.5,274169.7188,2.190762889932497e-5,4.484592733459234e-5,0.7057460092296878,1.5461221667383576e-5,3.164983424659311e-5,2.9490462883865347,Brasil
33983,-37.5,-9.5,486170.1875,4.2576856742835544e-5,7.952283350727984e-5,0.65010814140335,2.7679561203881506e-5,5.169844149054575e-5,5.731387998474505,Brasil
6983,-37.5,65.5,2994.215087,NA,4.897636135874466e-7,0.331252982995476,NA,1.622356579634853e-7,NA,Greenland
6623,-37.5,66.5,3.75076,NA,6.135116275630639e-10,0.34683619701115065,NA,2.127880397260945e-10,NA,Greenland
1223,-37.5,81.5,0.090936,NA,1.48743970192907e-11,0.3540210754045069,NA,5.265850028762885e-12,NA,Greenland
863,-37.5,82.5,1.371426,NA,2.2432408294380406e-10,0.3241774067537872,NA,7.272079948114387e-11,NA,Greenland
503,-37.5,83.5,0.282576,NA,4.622094233442298e-11,0.338346773062265,NA,1.5638706686749048e-11,NA,Greenland
34342,-38.5,-10.5,315547.8125,2.122222513473097e-5,5.1614140073169044e-5,0.6582143921010856,1.3968774016089324e-5,3.397316983208124e-5,2.856782199136585,Brasil
34702,-38.5,-11.5,390860.2813,4.127186065330709e-5,6.393299686733355e-5,0.6539035862244228,2.6987817691352157e-5,4.1806015929624196e-5,5.555718879197913,Brasil
35062,-38.5,-12.5,4093031,8.19783116518901e-4,6.694968780929932e-4,0.626961668915809,5.139725908816932e-4,4.197488800231069e-4,110.35326406896105,Brasil
35422,-38.5,-13.5,82906.82813,9.584463713750077e-6,1.3561065773903823e-5,0.7033000815158591,6.740754111166223e-6,9.537498664228486e-6,1.2901910686501086,Brasil
35782,-38.5,-14.5,1741.374633,NA,2.8483656253368997e-7,0.5734616664764602,NA,1.6334284982399632e-7,NA,Brasil
36142,-38.5,-15.5,35549.71484,9.469897805364e-6,5.814865096911348e-6,0.7026083322921665,6.653629104004048e-6,4.085572668244809e-6,1.2747690360579826,Brasil
36502,-38.5,-16.5,1616.868774,1.3334651269321583e-5,2.6447114533924745e-7,0.6171237535165607,8.229130043158107e-6,1.6321142590858024e-7,1.7950141484244921,Brasil
31822,-38.5,-3.5,2881316,6.367921398321189e-4,4.7129671551458823e-4,0.5538781002024584,3.527052206340723e-4,2.610409294208786e-4,85.72034450079137,Brasil
32182,-38.5,-4.5,575916.1875,4.224955861234103e-5,9.420258228546739e-5,0.625900504543538,2.644402005220603e-5,5.896144378177819e-5,5.687329495321731,Brasil
32542,-38.5,-5.5,267506.4688,1.314582736126381e-5,4.3756019861877584e-5,0.6609468878655859,8.688693682845581e-6,2.892040515309275e-5,1.7695960418929555,Brasil
32902,-38.5,-6.5,531834.6875,4.224955861234103e-5,8.699217351219979e-5,0.6276320129025926,2.651717551610967e-5,5.459907296823356e-5,5.687329495321731,Brasil
33262,-38.5,-7.5,411017.75,2.718408013816502e-5,6.723015302493588e-5,0.6717107793994274,1.8259839656863318e-5,4.515921848752245e-5,3.6593239278910654,Brasil
33622,-38.5,-8.5,141187.7656,1.1848556493670792e-5,2.309407583136441e-5,0.7280389969412333,8.62621118485362e-6,1.6813387803551326e-5,1.5949668360264524,Brasil
33982,-38.5,-9.5,231640.8594,2.0680848838278396e-5,3.788948390742166e-5,0.685986731744185,1.4186787904266122e-5,2.5991683233126073e-5,2.7839060442130776,Brasil
6982,-38.5,65.5,1.415046,NA,2.3145900418491275e-10,0.34004510573894825,NA,7.870650155229032e-11,NA,Greenland
6622,-38.5,66.5,1.598109,NA,2.614026100345478e-10,0.32328315628816834,NA,8.450706083393384e-11,NA,Greenland
862,-38.5,82.5,0.51186,NA,8.372491486643504e-11,0.3380000870920596,NA,2.8299028516630318e-11,NA,Greenland
502,-38.5,83.5,0.293666,NA,4.803493308554392e-11,0.32724205005595997,NA,1.5719049977214253e-11,NA,Greenland
34341,-39.5,-10.5,218855.5469,1.2721015573003803e-5,3.5798190974582074e-5,0.6765956337901137,8.606983594070414e-6,2.4220899710986884e-5,1.7124109565882824,Brasil
34701,-39.5,-11.5,373597.2813,2.6555012745694425e-5,6.110928881173383e-5,0.6607531626748305,1.7546308656588028e-5,4.0378155851162764e-5,3.574643432916661,Brasil
35061,-39.5,-12.5,630437,4.359673668766842e-5,1.0312054888768551e-4,0.6418583517106102,2.7982929550308343e-5,6.618878553654323e-5,5.868676847931049,Brasil
35421,-39.5,-13.5,583246.4375,4.224955861234103e-5,9.54015909151702e-5,0.6554694942869138,2.76932968174765e-5,6.253283255133365e-5,5.687329495321731,Brasil
35781,-39.5,-14.5,856616.125,4.224955861234103e-5,1.4011665716961763e-4,0.6546034249858645,2.765670577177947e-5,9.172084368080189e-5,5.687329495321731,Brasil
36141,-39.5,-15.5,218860.9375,1.977103107143821e-5,3.579907271475728e-5,0.71684054900539,1.4172676767652389e-5,2.5662226938730482e-5,2.661432967791245,Brasil
36501,-39.5,-16.5,288911.3125,2.190762889932497e-5,4.72572090864934e-5,0.7300002470027992,1.599257450775289e-5,3.449777430580311e-5,2.9490462883865347,Brasil
36861,-39.5,-17.5,267773.0938,2.043127451010092e-5,4.379963169993147e-5,0.7434050857930361,1.5188713380042646e-5,3.2560868961590936e-5,2.7503101562431556,Brasil
37221,-39.5,-18.5,129249.3516,1.6559035591593022e-5,2.114131004425415e-5,0.7386226605909473,1.2230878925482628e-5,1.5615450673265117e-5,2.229057406214901,Brasil
37581,-39.5,-19.5,23920.30664,9.256416230828815e-6,3.912643373213419e-6,0.7437854887706185,6.884788070511296e-6,2.9101673637306646e-6,1.2460316931024744,Brasil
31461,-39.5,-2.5,15089.95703,1.3231740711707684e-5,2.4682635245475576e-6,0.6118707256622651,8.096114791047517e-6,1.510258193890614e-6,1.7811610747138813,Brasil
31821,-39.5,-3.5,446643.2813,4.224955861234103e-5,7.305741941645702e-5,0.6482100919727526,2.738659027391378e-5,4.735655655923357e-5,5.687329495321731,Brasil
32181,-39.5,-4.5,231571.9844,1.314582736126381e-5,3.787821802708049e-5,0.6997119403256029,9.198292370135301e-6,2.6503841431804722e-5,1.7695960418929555,Brasil
32541,-39.5,-5.5,268084.0313,1.314582736126381e-5,4.385049173141719e-5,0.6884437348405295,9.05016248615728e-6,3.0188596302170605e-5,1.7695960418929555,Brasil
32901,-39.5,-6.5,373383.0625,2.676072864693428e-5,6.10742490532202e-5,0.6617959907729565,1.771014292870411e-5,4.041869316289016e-5,3.602335417193069,Brasil
33261,-39.5,-7.5,652175.0625,4.224955861234103e-5,1.0667624269492528e-4,0.6782351143754912,2.8655134217755138e-5,7.23515736653403e-5,5.687329495321731,Brasil
33621,-39.5,-8.5,180652.4844,1.841505320417912e-5,2.9549317932247066e-5,0.6832023526854775,1.2581207673923414e-5,2.0188163531562363e-5,2.478901050943871,Brasil
33981,-39.5,-9.5,65913.25,9.711976642538345e-6,1.0781427040245477e-5,0.6812406281160059,6.616193068210801e-6,7.3447461288837194e-06,1.3073559353315927,Brasil
7341,-39.5,64.5,0,NA,0,0.3560399665914397,NA,0,NA,Greenland
6981,-39.5,65.5,1.00565,NA,1.6449412072721133e-10,0.33023537819706955,NA,5.432177816954505e-11,NA,Greenland
861,-39.5,82.5,0.68239,NA,1.1161849852636777e-10,0.3288055821666432,NA,3.670078538852896e-11,NA,Greenland
501,-39.5,83.5,1.082912,NA,1.7713186224327143e-10,0.33105462634890515,NA,5.864032246943196e-11,NA,Greenland
26816,-4.5,10.5,282945.4375,9.369486213858901e-6,4.6281371208013356e-5,0.6811319030622163,6.381855975560913e-6,3.1523718447243e-5,1.2612523550606967,Burkina Faso
26456,-4.5,11.5,786962.375,1.6780168628735038e-5,1.287233967295013e-4,0.5846111365197358,9.809873453037608e-6,7.52531312587146e-5,2.258824733634045,Burkina Faso
26096,-4.5,12.5,452993.3438,9.369486213858901e-6,7.409609882529742e-5,0.6201780510742528,5.810749699678093e-6,4.5952774161678194e-5,1.2612523550606967,Mali
25736,-4.5,13.5,405820.0625,9.369486213858901e-6,6.637996753781082e-5,0.6217508327426305,5.825485855837369e-6,4.127180009406266e-5,1.2612523550606967,Mali
25376,-4.5,14.5,345103.9688,9.369486213858901e-6,5.644863909633269e-5,0.6308271040850353,5.910525855053272e-6,3.5609331530680856e-5,1.2612523550606967,Mali
25016,-4.5,15.5,131094.0313,8.7824753922382e-6,2.144304421148414e-5,0.6574917702419019,5.774405292748636e-6,1.4098625097984073e-5,1.1822332109671705,Mali
24656,-4.5,16.5,25487.82227,8.059619750434066e-6,4.1690418272312294e-6,0.6313067995105515,5.08809274991856e-6,2.631944452974969e-6,1.0849276213345365,Mali
24296,-4.5,17.5,13322.1709,8.059619750434066e-6,2.179106834756766e-6,0.4808012682457718,3.87507539758737e-6,1.0477173297940826e-6,1.0849276213345365,Mali
23936,-4.5,18.5,13945.68652,8.059619750434066e-6,2.2810952538604124e-6,0.44476390230230717,3.584627931275802e-6,1.014548826630229e-6,1.0849276213345365,Mali
23576,-4.5,19.5,4732.748046,8.059619750434066e-6,7.741353636455999e-7,0.443746217732976,3.576425780621109e-6,3.4351963963107693e-7,1.0849276213345365,Mali
23216,-4.5,20.5,2878.875,8.059619750434066e-6,4.7089744126540104e-7,0.43877523071446534,3.536361515467569e-6,2.0661813343407774e-7,1.0849276213345365,Mali
22856,-4.5,21.5,2982.974365,8.059619750434066e-6,4.879249692462454e-7,0.4519415511405001,3.6424770516137822e-6,2.2051356744132894e-7,1.0849276213345365,Mali
22496,-4.5,22.5,2961.965332,8.059619750434066e-6,4.844885227582386e-7,0.5308321255561438,4.278305083297193e-6,2.5718207234331196e-7,1.0849276213345365,Mali
22136,-4.5,23.5,2940.042236,8.059619750434066e-6,4.809025630305617e-7,0.438784908318078,3.536439513272782e-6,2.1101278702929374e-7,1.0849276213345365,Mali
21776,-4.5,24.5,3745.182128,8.059619750434066e-6,6.125992553160904e-7,0.4370363781390051,3.5223470249072964e-6,2.677281597939958e-7,1.0849276213345365,Mali
21416,-4.5,25.5,6571.90332,8.059619750434066e-6,1.074965900788188e-6,0.46382134267217723,3.7382236540735264e-6,4.985921274303838e-7,1.0849276213345365,Algeria
21056,-4.5,26.5,2990.884521,8.059619750434066e-6,4.892188330716668e-7,0.46518887264776465,3.7492454256740815e-6,2.2757915743466363e-7,1.0849276213345365,Algeria
20696,-4.5,27.5,213.67691,8.059619750434066e-6,3.495112159315614e-8,0.44607721172023973,3.5952127057990025e-6,1.5590898866770153e-8,1.0849276213345365,Algeria
20336,-4.5,28.5,357.539031,8.059619750434066e-6,5.848264160493627e-8,0.47441561046989467,3.823609424057398e-6,2.7745078118897902e-8,1.0849276213345365,Algeria
19976,-4.5,29.5,2964.121093,8.059619750434066e-6,4.848411404783132e-7,0.5081154600413348,4.095217397250034e-6,2.4635527914110353e-7,1.0849276213345365,Algeria
19616,-4.5,30.5,48245.21875,8.059619750434066e-6,7.891468043129538e-6,0.5084202088045887,4.097673556401275e-6,4.012181830262659e-6,1.0849276213345365,Algeria
19256,-4.5,31.5,203564.4219,1.5278758449016833e-5,3.3297022415138054e-5,0.5548229646083127,8.477006058217825e-6,1.8473952688996337e-5,2.056715772495847,Moracco
18896,-4.5,32.5,224766.5,9.830611436693678e-6,3.676504528059737e-5,0.5981799408971237,5.880474568184012e-6,2.1992112613027812e-5,1.3233256918481484,Moracco
18536,-4.5,33.5,519483.4688,1.8639998766410853e-5,8.497188528074153e-5,0.5525058429807805,1.0298708231596538e-5,4.694746310670228e-5,2.5091815928700196,Moracco
18176,-4.5,34.5,1335068.25,6.095394605699404e-5,2.183770475757637e-4,0.4670298708464471,2.846731355457923e-5,1.0198860432513736e-4,8.205178625580519,Moracco
17816,-4.5,35.5,211425.3594,9.830611436693678e-6,3.458283557295047e-5,0.6336845768578349,6.229506848515025e-6,2.19146095265892e-5,1.3233256918481484,Moracco
17456,-4.5,36.5,1045909.75,3.611227202985636e-4,1.710794060421294e-4,0.46100938351887166,1.6648096265949874e-4,7.88692115122568e-5,48.61172438343348,Spain
17096,-4.5,37.5,837735.8125,1.0564084614125356e-4,1.370284053884388e-4,0.4740469645768537,5.007872244859168e-5,6.495789963519599e-5,14.22060537206179,Spain
16736,-4.5,38.5,178679.3281,4.224955861234103e-5,2.9226568853913794e-5,0.6001539824657947,2.5356240858618483e-5,1.7540441691487118e-5,5.687329495321731,Spain
16376,-4.5,39.5,242954.5,5.3651279700529067e-5,3.974005554041592e-5,0.47933718554270943,2.5717053412416303e-5,1.9048886376053923e-5,7.222146586247325,Spain
16016,-4.5,40.5,392190.4375,1.689441880623101e-4,6.415057045113392e-5,0.5080522037863076,8.583246706194504e-5,3.259183869184737e-5,22.742042648211182,Spain
15656,-4.5,41.5,584530.0625,1.0026440205343711e-4,9.561155339288957e-5,0.4717691966311305,4.730165640745069e-5,4.510658573281795e-5,13.496867419645525,Spain
15296,-4.5,42.5,124024.4375,4.224955861234103e-5,2.028667110351462e-5,0.5967877970731826,2.5214021011573313e-5,1.2106837757814681e-5,5.687329495321731,Spain
14936,-4.5,43.5,167762.8125,4.133452504526817e-5,2.7440954937514563e-5,0.621243294973369,2.5678796535281642e-5,1.7047509262597287e-5,5.5641543056594465,Spain
13496,-4.5,47.5,108847.7031,1.824472490766169e-5,1.7804213408851047e-5,0.505566380310482,9.223919531327012e-6,9.00121172738817e-6,2.455972689642872,France
13136,-4.5,48.5,524086.125,1.2100091947161355e-4,8.572474152757557e-5,0.35115901217993023,4.24905633545151e-5,3.010301555420328e-5,16.28826716478272,France
28616,-4.5,5.5,2554201.25,3.5747975331539754e-4,4.177905720470284e-4,0.6527699245938763,2.3335203161552954e-4,2.7272112021117117e-4,48.121334560336216,COTE D IVOIRE
12416,-4.5,50.5,622798.4375,1.6439460619411655e-4,1.0187110959761705e-4,0.46894717190383617,7.709238565097582e-5,4.777216874450826e-5,22.129610897437814,England
12056,-4.5,51.5,360359.5313,9.120885711561241e-5,5.894399069941181e-5,0.49937189759711187,4.554714005548721e-5,2.943497248751179e-5,12.277875564756462,England
11696,-4.5,52.5,100715.3281,3.0243124525820335e-5,1.6474001232597922e-5,0.5993875636127708,1.8127352725569084e-5,9.874311461760651e-6,4.07111032152048,England
11336,-4.5,53.5,94411.78125,4.276565001923084e-5,1.5442930386325828e-5,0.5875178441498721,2.512558250296644e-5,9.072997167930702e-6,5.756801981593556,England
10976,-4.5,54.5,97972.05469,4.276565001923084e-5,1.6025284136697474e-5,0.580524456709874,2.4826505743258594e-5,9.303069367077663e-6,5.756801981593556,Isle of Man
10616,-4.5,55.5,1882847.75,0.0011963947302613756,3.0797731327942944e-4,0.4354577393852114,5.209793446519983e-4,1.3411110462259137e-4,161.04999107553957,England
10256,-4.5,56.5,68921.49219,4.276565001923084e-5,1.1273485066376387e-5,0.5323228028108657,2.2765130682265515e-5,6.001133167979917e-6,5.756801981593556,England
9896,-4.5,57.5,112141.5547,4.1775801704647166e-5,1.8342988552039948e-5,0.5336492889133636,2.2293626873470642e-5,9.788722797342088e-6,5.623555772631225,England
9536,-4.5,58.5,6671.082519,8.245499498229665e-6,1.0911886374599264e-6,0.5801059084080424,4.783262976698578e-6,6.330049757782247e-7,1.109949406341116,England
28256,-4.5,6.5,551373.9375,1.54659460028974e-5,9.018820766764072e-5,0.6916966101663142,1.069774242321939e-5,6.238287752068268e-5,2.081913604882932,COTE D IVOIRE
27896,-4.5,7.5,531483.1875,1.5278758449016833e-5,8.693467867459663e-5,0.7095467200492112,1.0840992943924067e-5,6.168421611209214e-5,2.056715772495847,COTE D IVOIRE
27536,-4.5,8.5,128324.8047,9.369486213858901e-6,2.099008195357989e-5,0.7441450329916285,6.97225662772664e-6,1.5619665227843694e-5,1.2612523550606967,COTE D IVOIRE
27176,-4.5,9.5,101695.9219,8.7824753922382e-6,1.6634396911931243e-5,0.7356489756518513,6.460819025987623e-6,1.2237077048848538e-5,1.1822332109671705,COTE D IVOIRE
34340,-40.5,-10.5,232833.0938,1.4803787477510513e-5,3.8084497629222216e-5,0.7173883288230667,1.0620064358743109e-5,2.732137410829377e-5,1.992778621330427,Brasil
34700,-40.5,-11.5,283498.4688,1.4267922531441781e-5,4.637183051038309e-5,0.6946919968563697,9.911811594359281e-6,3.221413953514316e-5,1.9206443644675524,Brasil
35060,-40.5,-12.5,173228.8281,1.1993290270573394e-5,2.8335030838676223e-5,0.7160762796822768,8.588110678101844e-6,2.0290043467641854e-5,1.6144498485213343,Brasil
35420,-40.5,-13.5,262001.7969,1.462513691325788e-5,4.2855620951638147e-5,0.7044806489513304,1.0303125943653968e-5,3.0190955659222276e-5,1.968729976639188,Brasil
35780,-40.5,-14.5,504281.2188,4.812655374877345e-5,8.248525400064881e-5,0.6525876581883792,3.1406795007589224e-5,5.382885874335704e-5,6.478448003564117,Brasil
36140,-40.5,-15.5,231307.6406,2.043127451010092e-5,3.7834979324797706e-5,0.7414798168950635,1.5149377682682409e-5,2.8053873541979515e-5,2.7503101562431556,Brasil
36500,-40.5,-16.5,145938.6406,1.8639998766410853e-5,2.387117621997863e-5,0.7473304177710726,1.3930238065354099e-5,1.7839656097163523e-5,2.5091815928700196,Brasil
36860,-40.5,-17.5,161564.2813,1.8639998766410853e-5,2.6427061495915412e-5,0.7207918969002906,1.3435560069060354e-5,1.90484117851415e-5,2.5091815928700196,Brasil
37220,-40.5,-18.5,288888.625,2.190762889932497e-5,4.725349809324127e-5,0.7021535664453628,1.5382519764022525e-5,3.3179212213188505e-5,2.9490462883865347,Brasil
37580,-40.5,-19.5,485183.6563,5.7955813185272384e-5,7.936146664772238e-5,0.6858906050668163,3.975134777278585e-5,5.443328437799626e-5,7.801591698940875,Brasil
31460,-40.5,-2.5,126850.6719,1.0572460838324747e-5,2.074895812444337e-5,0.6828251157456938,7.21914179564591e-6,1.4167909732925598e-5,1.4231880838247302,Brasil
37940,-40.5,-20.5,1624930.125,3.337087498118086e-4,2.657897401233358e-4,0.6243567991402338,2.0835332687758993e-4,1.6594763138772048e-4,44.92145428230018,Brasil
38300,-40.5,-21.5,43981.95313,1.2691388758488731e-5,7.194125896668594e-6,0.63352747982872,8.040343535691914e-6,4.557676448886985e-6,1.7084228094554321,Brasil
38660,-40.5,-22.5,78.455635,NA,1.2832984333933304e-8,0.4658848153031516,NA,5.978692536202755e-9,NA,Brasil
31820,-40.5,-3.5,554114.1875,4.224955861234103e-5,9.06364302245171e-5,0.6356724048759163,2.68568785280528e-5,5.7615077570186964e-5,5.687329495321731,Brasil
32180,-40.5,-4.5,384338.5938,2.6555012745694425e-5,6.286624476573741e-5,0.6618213793290129,1.7574675163455002e-5,4.160622482409567e-5,3.574643432916661,Brasil
32540,-40.5,-5.5,186730.5781,1.1848556493670792e-5,3.054351141793205e-5,0.7017646692860385,8.314898329297828e-6,2.143435718903943e-5,1.5949668360264524,Brasil
