country,pop,weight_pubs,weight_pop,bsm_response,bsm_weight_pubs,bsm_weight_pop,pubs_fit,bsm_weight_pop_2,bsm_over_pop
Qatar,606980.214093,4.2368685536417505e-4,9.92837235778278e-5,1.4024613990659964,2.1004400256668842e-4,4.9355639090943047e-5,57.03365498802941,301740.2581464793,0.4971171236567645
Republic of Tajikistan,6134857.162623,3.262242214977661e-4,0.001003478282456824,7.902499323738142,1.610741238111866e-4,5.131342697286762e-4,43.91394130377191,3137093.7518697507,0.511355630410222
Reunion,723769,0,1.1838685950839062e-4,1.283695980484433,0,7.591406284750658e-5,0,464107.63475977536,0.6412372383450733
Romania,19982295.481507,0.0026621615104888536,0.0032685030829233057,13.120936438991178,0.0012694313803829293,0.0015819386140068863,358.36089599977424,9671327.82705501,0.48399483612908867
Russia,147884965.037706,0.04167901053965135,0.024189536411924464,1279.5046311057959,0.01693643667123568,0.0112310330673903,5610.5264472217405,68661957.97326554,0.46429302637870534
Rwanda,10101490,2.5277706523016636e-4,0.0016523002193454164,1.880109231463031,1.59398719953844e-4,0.001040121263079157,34.027017229109276,6358877.409060618,0.6294989560016016
Saint Kitts and Nevis,55471.41406,0,9.073456452339053e-6,0.6329639551394307,0,5.743170882857914e-6,0,35111.405640594625,0.6329639551394307
Saint Lucia,89799.33594,0,1.4688472935253587e-5,0.6601050702015292,0,9.69593545807883e-6,0,59276.996954724404,0.6601050702015292
Saint Pierre and Miquelon,5585.311035,0,9.135890495603e-7,0.372234103418722,0,3.400690007562406e-7,0,2079.043245427919,0.372234103418722
Saint Vincent,127325.6172,0,2.082664490365783e-5,0.6893332375241858,0,1.4356498558205038e-5,0,87769.77992424116,0.6893332375241858
Sao Tome,140130.999023,0,2.2921220574667228e-5,1.263733682529966,0,1.5651516907312475e-5,0,95686.99421142909,0.6828395920857152
Saudi Arabia,20489691.603623,0.005044902917928878,0.003351497841505186,89.88025610706018,0.0024179211335385534,0.0016277839425385347,679.1082820399141,9951607.47737947,0.4856884949707989
Senegal,8725393.213107,3.3356836039450874e-4,0.0014272121360206964,11.095076502902756,1.9194666654246865e-4,8.007438051512892e-4,44.90255607602147,4895421.210742294,0.5610545096567743
Seychelles,81129,0,1.3270266514670044e-5,0.5137191148825382,0,6.81718956817168e-6,0,41677.51807130544,0.5137191148825382
Sierra Leone,3839521.447296,8.527677995669785e-5,6.280303331041868e-4,5.643773243534854,6.271567606473649e-5,4.595011549584418e-4,11.479342313699858,2809202.751083582,0.7316543974671572
Slovak Republic,5067040.75,0.0010373208241435839,8.288156046936802e-4,2.5106381031319556,5.095529380063406e-4,4.122699089946634e-4,139.63661427553924,2520450.166532295,0.49742054403890373
Slovenia,1823320.2505,1.8646728404889874e-4,2.9824040313241804e-4,0.9869602862234698,9.258553823614932e-5,1.4758497137889196e-4,25.100874880479026,902274.3537035766,0.4948523735510261
Solomon Is,634572.599376,0,1.0379700867293398e-4,17.397631408245637,0,6.672243347794809e-5,0,407913.7596557189,0.642816535187363
Somalia,7879751.556939,6.797593402459082e-4,0.0012888905721747679,42.231734847835746,4.2995136363051223e-4,8.209467700494408e-4,91.50427773632971,5018933.902624571,0.6369406276781454
South Africa,45293846.159171,0.011187868483526113,0.007408712174520372,84.38890351967906,0.005783722236317991,0.0043898383009411904,1506.0298025824231,26837681.905133396,0.5925238013751535
Spain,39710893.628611,0.009783285299617292,0.006495508905414593,43.8441026991587,0.0044935914698957,0.0031235463512788225,1316.9549901382481,19096089.114168067,0.4808778491051048
Sri Lanka,20476389.99126,3.660751475794385e-4,0.0033493220974293086,7.884064679261552,2.354771322365522e-4,0.0021388464370848447,49.27838426517077,13076035.240319427,0.6385908476006128
Sudan,34678954.353003,0.0028444668990382912,0.00567243484714993,130.3962533971324,0.0017138525247661694,0.0034974928594488884,382.90152665977,21382245.63014996,0.6165769997704207
Surinam,516327.905133,1.2256469579755586e-4,8.445572988790915e-5,10.848016274016262,8.722985700255548e-5,6.321253643313458e-5,16.498771404702037,386455.67989267234,0.7484694823788884
Svalbard,0,0,0,23.24403621290078,0,0,0,0,NaN
Swaziland,698583.25,2.217523735232713e-5,1.1426722762741278e-4,0.7220456606519473,1.601153390417478e-5,8.250615586310171e-5,2.985069799588662,504409.00426663447,0.7220456606519473
Sweden,8795558.756025,0.005838148077416734,0.0014386891104030798,38.81703001335793,0.002441971302239051,6.114106523881425e-4,785.8891985927012,3737915.4942187658,0.4249776049370685
Switzerland,7952659.8751,0.005994112136035932,0.0013008161821679001,2.8928522470468856,0.0028665537048548225,6.183423628107207e-4,806.8839502523305,3780293.1461108113,0.4753495315381228
Syria,15892186.397608,0.0010127584113288517,0.002599484142502338,10.156393642140836,4.934305154821766e-4,0.0012540708625586466,136.33020020955442,7666878.046198018,0.48243066462849893
Tanzania,33684898.79001,0.0019734901169031578,0.005509837227910108,58.81586292812877,0.0012998979436176657,0.003779510029387851,265.6569422079307,23106383.646118585,0.6859567484575995
Thailand,53426878.485644996,0.002344398210525765,0.008739031869632317,34.680391060990154,0.001363527888941134,0.005178052296509129,315.5859026562236,31656500.96771507,0.5925201296613407
Togo,5410539.6563,6.752527292831097e-4,8.850017037963275e-4,3.1272418005174236,3.987664105039133e-4,5.337367936810165e-4,90.8976304175296,3263049.1849337094,0.6030912611710062
Tonga,217208.746688,0,3.552882394541057e-5,4.374342623115168,0,1.696707539594725e-5,0,103729.7825387368,0.47755803631487687
Trinidad,1301818.542728,2.3829443921096234e-4,2.129383946029155e-4,1.832088886353844,1.50037673948726e-4,1.3483415856965043e-4,32.07747103657997,824321.0819092701,0.633207359438805
Tunesia,10093922.697377,9.978055830442856e-4,0.001651062436029902,13.593781974310179,5.321712883406874e-4,8.635993896784865e-4,134.31735879453302,5279694.632189383,0.523056772919547
Turkey,67443391.331812,0.006066616686626675,0.011031712182158447,48.6972883365382,0.0028559601725590194,0.005221043429745331,816.6439875796633,31919331.231482882,0.4732758925844085
Turkmenistan,4472637.926541,6.588209862254832e-4,7.315891642793611e-4,29.411325661040756,3.506500163107608e-4,4.0187927034713417e-4,88.68570821004198,2456926.0374649926,0.5493237051193866
Turks and Caicos Islands,18905.232418,0,3.092327930932712e-6,1.1357288721820349,0,1.8082231106270836e-6,0,11054.73899713251,0.5847449400625777
U. ARAB EMIRATES,3237391.025393,0.001780881852278005,5.295398897948458e-4,4.986084703343425,8.719307673148293e-4,2.7339463040673315e-4,239.72941301179387,1671423.3241471073,0.5162871309140689
U.S.A,294965615.852888,0.3284019356387073,0.04824751118627873,631.4653079654473,0.137016599105337,0.021561951277504918,44207.089404555525,131820980.63056059,0.44690287120213146
Uganda,21883989.7813,0.002257519861959957,0.003579563125419601,13.556278916240448,0.0013403231221618516,0.002207109594210879,303.8909687792378,13493368.356301367,0.6165863030986941
Ukraine,48077232.4356,0.004001937893104482,0.007863990529997303,35.998974371026954,0.001680356658960846,0.0033488967966283836,538.7118863592239,20473789.875532094,0.4258520891974589
United States Virgin Islands,53217.24609,0,8.704742309052032e-6,0.5880090279773936,0,5.118467063939379e-6,0,31292.221145014653,0.5880090279773936
Uruguay,3426389.133914,6.440654652725613e-4,5.604543010515135e-4,12.23863768055721,3.91132947283238e-4,3.351070491709019e-4,86.69942687857554,2048707.896117344,0.5979203809163041
Uzbekistan,21785598.518901,0.0020912347522528286,0.00356346927149869,23.540505199466313,9.323256447905644e-4,0.001592311198229759,281.5068719949955,9734741.578729639,0.44684297152928154
Vanuatu,198112.454343,0,3.240524435167462e-5,10.076054557675326,0,2.2717207259505717e-5,0,138883.74477777132,0.7010349008009177
Venezuela,24023973.180258,0.0037965172516208285,0.003929600104072637,63.54897140343845,0.0025747362626645197,0.0026571534699198177,511.0596478121296,16244753.157204013,0.6761892812365168
Viet Nam,78656999.683058,0.001381881789866964,0.012865921545174928,28.22034043872692,7.549212850679158e-4,0.007002606952513523,186.01891524288507,42811084.375918835,0.5442755832083938
Wallis and Futuna,636.84796,0,1.0416918929758689e-7,1.4274017668362755,0,5.0857598607886994e-8,0,310.9226263766455,0.4882211232593813
Yemen,18345330.056306,6.414960315771413e-4,0.003000744729341757,27.365143998432,3.411089190407122e-4,0.0015589310812607511,86.35354832925579,9530669.150599813,0.5195147277998279
Zambia,9626902.30516,0.00062764170963783175,0.0015746719335892787,48.31026388710807,4.7609018153655015e-4,0.001185342252220576,84.48857988009186,7246699.3390143085,0.7527550513450304
Zimbabwe,12228894.25103,5.12371081975162e-4,0.002000279627394451,23.192435437796277,3.610476570207677e-4,0.0013965003287578761,68.97168308442555,8537633.742815208,0.6981525530892632
