lon,lat,bsm_response
-67.5,-26.5,0.38539387493921123
-67.5,-27.5,0.5666136070516471
-67.5,-28.5,0.5280510688450377
-67.5,-29.5,0.6231899549743171
-67.5,-3.5,0.683898884133034
-67.5,-30.5,0.6188572352601552
-67.5,-31.5,0.5951230337632973
-67.5,-32.5,0.5806956584949889
-67.5,-33.5,0.6474317184335174
-67.5,-34.5,0.7113928511314257
-67.5,-35.5,0.6870152239660665
-67.5,-36.5,0.6483179436054786
-67.5,-37.5,0.5790242291941318
-67.5,-38.5,0.6181547752432175
-67.5,-39.5,0.7333540496127867
-67.5,-4.5,0.6622720517765192
-67.5,-40.5,0.6068645817201378
-67.5,-41.5,0.6111983484648383
-67.5,-42.5,0.5741458815655065
-67.5,-43.5,0.5520465569996948
-67.5,-44.5,0.5812088799298605
-67.5,-45.5,0.5779256694912362
-67.5,-46.5,0.6088761619262186
-67.5,-47.5,0.6081966522192861
-67.5,-48.5,0.6189042203702134
-67.5,-49.5,0.5797079393634561
-67.5,-5.5,0.6650743510081595
-67.5,-50.5,0.3893327579006615
-67.5,-53.5,0.5873476213123988
-67.5,-54.5,0.6400130749204369
-67.5,-55.5,0.5046570814043247
-67.5,-6.5,0.6575471697157612
-67.5,-7.5,0.6758933122614914
-67.5,-8.5,0.79207199628593306
-67.5,-9.5,0.797563425082523
-67.5,0.5,0.6422344839508582
-67.5,1.5,0.6694332721411971
-67.5,10.5,0.6426108043604473
-67.5,17.5,0.5507391704902836
-67.5,18.5,0.6571052256586056
-67.5,2.5,0.6850747716195079
-67.5,3.5,0.7935177335284173
-67.5,4.5,0.7560468979204943
-67.5,44.5,0.5027661075834253
-67.5,45.5,0.5123251959939218
-67.5,46.5,0.5089478461921255
-67.5,47.5,0.46213357081442413
-67.5,48.5,0.49442413397396967
-67.5,49.5,0.3299192260558993
-67.5,5.5,0.7671522003110876
-67.5,50.5,0.3116490237535066
-67.5,51.5,0.33915380330420525
-67.5,52.5,0.3626571577373361
-67.5,53.5,0.34374507458347503
-67.5,54.5,0.3317647978513703
-67.5,55.5,0.36070301765442153
-67.5,56.5,0.35591340739965993
-67.5,57.5,0.35867465021647954
-67.5,58.5,0.33802692608305723
-67.5,6.5,0.7725985888759455
-67.5,60.5,0.33344541594775934
-67.5,62.5,0.3299554341924694
-67.5,63.5,0.3357226822738267
-67.5,64.5,0.3346255038198453
-67.5,65.5,0.3534388739500333
-67.5,66.5,0.34623591499354195
-67.5,67.5,0.33324799335169025
-67.5,68.5,0.32360566056229517
-67.5,69.5,0.3245047109309274
-67.5,7.5,0.7343825608543696
-67.5,70.5,0.35083277853205186
-67.5,75.5,0.35547859195716197
-67.5,76.5,0.32039139696322405
-67.5,77.5,0.3212259013019599
-67.5,78.5,0.33270557519424115
-67.5,79.5,0.3337146750345118
-67.5,8.5,0.7346731743498571
-67.5,80.5,0.3277941431611087
-67.5,81.5,0.32449988671563973
-67.5,82.5,0.33318432184223357
-67.5,9.5,0.6689327194024647
-68.5,-0.5,0.631143397844117
-68.5,-1.5,0.6724076269044899
-68.5,-10.5,0.8072193255143584
-68.5,-11.5,0.7829911790007688
-68.5,-12.5,0.7756827855850089
-68.5,-13.5,0.777841717640077
-68.5,-14.5,0.7484736395704721
-68.5,-15.5,0.693002607635531
-68.5,-16.5,0.577885976856214
-68.5,-17.5,0.649646803099909
-68.5,-18.5,0.5942930605209404
-68.5,-19.5,0.538523153536683
-68.5,-2.5,0.6495779955733115
-68.5,-20.5,0.46614534836263766
-68.5,-21.5,0.4647214732873446
-68.5,-22.5,0.4246020126134716
-68.5,-23.5,0.4117830467125796
-68.5,-24.5,0.39464489622176363
-68.5,-25.5,0.3658157594817922
-68.5,-26.5,0.37920040636098534
-68.5,-27.5,0.3784766269180126
-68.5,-28.5,0.5129989662348121
-68.5,-29.5,0.4810526967648716
-68.5,-3.5,0.7167070123653129
-68.5,-30.5,0.5409043176804016
-68.5,-31.5,0.5205045189130852
-68.5,-32.5,0.6133898368750734
-68.5,-33.5,0.6545708312626125
-68.5,-34.5,0.6900765726310218
-68.5,-35.5,0.5907626113107405
-68.5,-36.5,0.5920747671439686
-68.5,-37.5,0.5080419812724521
-68.5,-38.5,0.6186250329704683
-68.5,-39.5,0.5627301317560227
-68.5,-4.5,0.6584798011042694
-68.5,-40.5,0.6310257493389129
-68.5,-41.5,0.6336970612006244
-68.5,-42.5,0.5948862278698877
-68.5,-43.5,0.5678884346518758
-68.5,-44.5,0.5852806467747214
-68.5,-45.5,0.6357505310855007
-68.5,-46.5,0.6604903112574739
-68.5,-47.5,0.6469859933192417
-68.5,-48.5,0.6399584793149043
-68.5,-49.5,0.6276867376811783
-68.5,-5.5,0.6617060392335307
-68.5,-50.5,0.6107524430667064
-68.5,-51.5,0.5401962554768764
-68.5,-52.5,0.6541346299843264
-68.5,-53.5,0.6520208276801266
-68.5,-54.5,0.6530977105975779
-68.5,-55.5,0.608684192998349
-68.5,-6.5,0.6807614292219082
-68.5,-7.5,0.7062086724371751
-68.5,-8.5,0.6745218033638236
-68.5,-9.5,0.8075428116751577
-68.5,0.5,0.6336755236607862
-68.5,1.5,0.670781538847465
-68.5,10.5,0.6819919053185141
-68.5,11.5,0.7686398456849164
-68.5,12.5,0.6152857539016996
-68.5,18.5,0.6817815088450677
-68.5,19.5,0.5007454558223393
-68.5,2.5,0.7082484047590504
-68.5,3.5,0.7190103269854942
-68.5,4.5,0.7658999551313463
-68.5,43.5,0.38822791188404776
-68.5,44.5,0.5135685774886878
-68.5,45.5,0.5293578247337805
-68.5,46.5,0.5078620376904155
-68.5,47.5,0.502049390104084
-68.5,48.5,0.505998107869066
-68.5,49.5,0.4439131572330687
-68.5,5.5,0.7675923931566137
-68.5,50.5,0.3280765512358551
-68.5,51.5,0.3444044373115991
-68.5,52.5,0.3557644652347574
-68.5,53.5,0.3443203300422661
-68.5,54.5,0.3352298337979384
-68.5,55.5,0.33287044654591863
-68.5,56.5,0.35935310217579913
-68.5,57.5,0.3636427218598221
-68.5,58.5,0.3532776565613791
-68.5,59.5,0.3740724402556315
-68.5,6.5,0.7423658425493326
-68.5,60.5,0.3219577333391548
-68.5,62.5,0.3208974275200867
-68.5,63.5,0.3305524171630856
-68.5,64.5,0.34939078760481007
-68.5,65.5,0.32348831778960496
-68.5,66.5,0.32396123877861516
-68.5,67.5,0.3490603669599912
-68.5,68.5,0.30598835709275135
-68.5,69.5,0.32421857633161144
-68.5,7.5,0.7404429104370176
-68.5,70.5,0.341452026220337
-68.5,76.5,0.3158459457272407
-68.5,77.5,0.32939583350060103
-68.5,78.5,0.33265594219326505
-68.5,79.5,0.33529828343157037
-68.5,8.5,0.7580589571938092
-68.5,80.5,0.3237179998894084
-68.5,81.5,0.30841787733151715
-68.5,82.5,0.32023113176731666
-68.5,9.5,0.6798030227028348
-69.5,-0.5,0.6648158763935086
-69.5,-1.5,0.7106634862412586
-69.5,-10.5,0.7674907913758314
-69.5,-11.5,0.6920469082248408
-69.5,-12.5,0.761783684057743
-69.5,-13.5,0.6766574500591904
-69.5,-14.5,0.6952037599840151
-69.5,-15.5,0.6373002387278723
-69.5,-16.5,0.6287446792176571
-69.5,-17.5,0.5990284469122439
-69.5,-18.5,0.5124936315694606
-69.5,-19.5,0.5094130843776622
-69.5,-2.5,0.7368229672329712
-69.5,-20.5,0.4690643881817101
-69.5,-21.5,0.4125956770462345
-69.5,-22.5,0.4171084069419517
-69.5,-23.5,0.4170517193249124
-69.5,-24.5,0.41249626571167297
-69.5,-25.5,0.41691747038330834
-69.5,-26.5,0.4142860977086527
-69.5,-27.5,0.44105349041676245
-69.5,-28.5,0.42528583744684595
-69.5,-29.5,0.3867356699676324
-69.5,-3.5,0.7398435989470694
-69.5,-30.5,0.4824530578948253
-69.5,-31.5,0.55613388627179
-69.5,-32.5,0.5358113095611278
-69.5,-33.5,0.6786222602494298
-69.5,-34.5,0.5873978880811035
-69.5,-35.5,0.6511331333498587
-69.5,-36.5,0.6067007666859843
-69.5,-37.5,0.5400759740614097
-69.5,-38.5,0.5069751022240768
-69.5,-39.5,0.5533842767952369
-69.5,-4.5,0.711713009599869
-69.5,-40.5,0.6101826294518039
-69.5,-41.5,0.6223354759641426
-69.5,-42.5,0.5737321136554615
-69.5,-43.5,0.6098979375114945
-69.5,-44.5,0.5861664482053284
-69.5,-45.5,0.6615657456374813
-69.5,-46.5,0.6400269608623644
-69.5,-47.5,0.6055451566545009
-69.5,-48.5,0.6031008493267997
-69.5,-49.5,0.6903681835720189
-69.5,-5.5,0.6538819484689807
-69.5,-50.5,0.6238850327362118
-69.5,-51.5,0.6651722091507003
-69.5,-52.5,0.6641111780666248
-69.5,-53.5,0.6721440831147725
-69.5,-54.5,0.622558815569601
-69.5,-55.5,0.5259489900053254
-69.5,-6.5,0.7524992718838066
-69.5,-7.5,0.6874763890381506
-69.5,-8.5,0.6827140643217731
-69.5,-9.5,0.6608297608971327
-69.5,0.5,0.6673438959403312
-69.5,1.5,0.6961428660998359
-69.5,10.5,0.6592330371897146
-69.5,11.5,0.7422070722517371
-69.5,12.5,0.6767310919768789
-69.5,18.5,0.5724618662971227
-69.5,19.5,0.6957434956782735
-69.5,2.5,0.6956027045006115
-69.5,3.5,0.7103899885355067
-69.5,4.5,0.7598796997300915
-69.5,41.5,0.3992293014476619
-69.5,43.5,0.4319831198779752
-69.5,44.5,0.4798963589373965
-69.5,45.5,0.5344599759187101
-69.5,46.5,0.4588982374310387
-69.5,47.5,0.5166905207945409
-69.5,48.5,0.5076174962981783
-69.5,49.5,0.45567194069752875
-69.5,5.5,0.7533407885892143
-69.5,50.5,0.3338478159314127
-69.5,51.5,0.36139575215678965
-69.5,52.5,0.3622585400481693
-69.5,53.5,0.3535196334270864
-69.5,54.5,0.33356157209044596
-69.5,55.5,0.3278344530370517
-69.5,56.5,0.33795770982213635
-69.5,57.5,0.333317630030785
-69.5,58.5,0.3639696676340564
-69.5,59.5,0.3373872910836949
-69.5,6.5,0.7469506300582359
-69.5,60.5,0.33403429343332397
-69.5,61.5,0.33360352833932483
-69.5,62.5,0.31644345621919695
-69.5,63.5,0.35392257543232014
-69.5,64.5,0.33866664607763686
-69.5,65.5,0.3334713817996872
-69.5,66.5,0.3306594724746024
-69.5,67.5,0.34574094688904794
-69.5,68.5,0.32482017771859367
-69.5,69.5,0.3201537228114772
-69.5,7.5,0.7411402698612005
-69.5,70.5,0.32304241374533493
-69.5,76.5,0.32309359925722403
-69.5,77.5,0.3267808456682617
-69.5,78.5,0.3287287123144194
-69.5,8.5,0.7387315908184116
-69.5,80.5,0.3269460077809319
-69.5,81.5,0.31812832369959737
-69.5,82.5,0.32072953116434283
-69.5,83.5,0.34301131903238813
-69.5,9.5,0.6592791098340957
-7.5,10.5,0.7422166477434607
-7.5,11.5,0.6985492993591862
-7.5,12.5,0.6330037909387856
-7.5,13.5,0.6508653267957413
-7.5,14.5,0.6577211615993042
-7.5,15.5,0.6329006299123014
-7.5,16.5,0.6284351577855337
-7.5,17.5,0.5294522351348602
-7.5,18.5,0.44517991392202533
-7.5,19.5,0.43826806214487635
-7.5,20.5,0.4382975135846286
-7.5,21.5,0.4356189662230786
-7.5,22.5,0.43545285261924266
-7.5,23.5,0.4349481038814803
-7.5,24.5,0.43661847554148253
-7.5,25.5,0.4401609948618911
-7.5,26.5,0.44750586252831065
-7.5,27.5,0.4825630126420631
-7.5,28.5,0.50605165132459
-7.5,29.5,0.5117494756155145
-7.5,30.5,0.6143059329897501
-7.5,31.5,0.5012462175890368
-7.5,32.5,0.47592619943036396
-7.5,33.5,0.37432588167150643
-7.5,36.5,0.40951180257730485
-7.5,37.5,0.5523734001628056
-7.5,38.5,0.5535373214278344
-7.5,39.5,0.5507482363019505
-7.5,4.5,0.7028563256277904
-7.5,40.5,0.48645194104238737
-7.5,41.5,0.4703349888496818
-7.5,42.5,0.5102104257250585
-7.5,43.5,0.5720113096559652
-7.5,5.5,0.7181997911742922
-7.5,51.5,0.49914530141961033
-7.5,52.5,0.5306475632259564
-7.5,53.5,0.5020748072111988
-7.5,54.5,0.5371853665447425
-7.5,55.5,0.6167537067965466
-7.5,56.5,0.3774314349381373
-7.5,57.5,0.5998901056724669
-7.5,58.5,0.48896703005940273
-7.5,6.5,0.7274438886786547
-7.5,62.5,0.3609243119115004
-7.5,7.5,0.7182028460091213
-7.5,8.5,0.7320353187321111
-7.5,9.5,0.7385224513770504
-70.5,-0.5,0.6749892714045795
-70.5,-1.5,0.6976002578658158
-70.5,-10.5,0.6454876900483528
-70.5,-11.5,0.6586005936481275
-70.5,-12.5,0.7061027102249822
-70.5,-13.5,0.6450847536673066
-70.5,-14.5,0.619383612103337
-70.5,-15.5,0.5694377607964329
-70.5,-16.5,0.5604314884597804
-70.5,-17.5,0.4874009471233087
-70.5,-18.5,0.4318685954854011
-70.5,-19.5,0.4222037270050616
-70.5,-2.5,0.7128018354517994
-70.5,-20.5,0.43830303420802674
-70.5,-21.5,0.4348979653472954
-70.5,-22.5,0.4264523623934431
-70.5,-23.5,0.42879897729133404
-70.5,-24.5,0.4208861790600596
-70.5,-25.5,0.44864161088186477
-70.5,-26.5,0.45485053114841534
-70.5,-27.5,0.49991377004456383
-70.5,-28.5,0.558341909869867
-70.5,-29.5,0.5678172809547112
-70.5,-3.5,0.7652222775998826
-70.5,-30.5,0.6407360145388443
-70.5,-31.5,0.6297910271918619
-70.5,-32.5,0.67408738630245
-70.5,-33.5,0.5297179729880409
-70.5,-34.5,0.6153665790907588
-70.5,-35.5,0.6921955542382594
-70.5,-36.5,0.5993369448518338
-70.5,-37.5,0.6428379671887847
-70.5,-38.5,0.6404804476926488
-70.5,-39.5,0.6377335737346614
-70.5,-4.5,0.740570243319965
-70.5,-40.5,0.5855732716925651
-70.5,-41.5,0.6796071727393579
-70.5,-42.5,0.6051667307668734
-70.5,-43.5,0.6205316547621984
-70.5,-44.5,0.6663420010666065
-70.5,-45.5,0.641896166743673
-70.5,-46.5,0.6260059783963524
-70.5,-47.5,0.5914948580899871
-70.5,-48.5,0.6232655420561349
-70.5,-49.5,0.6534800061304703
-70.5,-5.5,0.6524196862827605
-70.5,-50.5,0.616137939119251
-70.5,-51.5,0.6949873729837838
-70.5,-52.5,0.6837366358465415
-70.5,-53.5,0.6661200108970583
-70.5,-54.5,0.6114676814880845
-70.5,-55.5,0.48853110850326076
-70.5,-6.5,0.7283358282863225
-70.5,-7.5,0.6946631124161391
-70.5,-8.5,0.782485550305164
-70.5,-9.5,0.6729093902643116
-70.5,0.5,0.6701527342733264
-70.5,1.5,0.6932358294027682
-70.5,10.5,0.7494752654959923
-70.5,11.5,0.7112598023364458
-70.5,12.5,0.682764793165882
-70.5,18.5,0.6131328219134705
-70.5,19.5,0.6156183504682973
-70.5,2.5,0.7299501002571104
-70.5,3.5,0.7716536485552722
-70.5,4.5,0.7640715197744011
-70.5,41.5,0.4985079532878851
-70.5,42.5,0.4346440760316523
-70.5,43.5,0.44770025539170644
-70.5,44.5,0.49467428097291843
-70.5,45.5,0.5102226517740882
-70.5,46.5,0.5118791631333077
-70.5,47.5,0.5610285201921286
-70.5,48.5,0.5030998863312129
-70.5,49.5,0.3803131784192558
-70.5,5.5,0.7975250325265939
-70.5,50.5,0.3600114130741528
-70.5,51.5,0.35573608580259986
-70.5,52.5,0.3543906860683025
-70.5,53.5,0.3538825612513203
-70.5,54.5,0.35390098924186875
-70.5,55.5,0.3521890877591861
-70.5,56.5,0.3416527063911236
-70.5,57.5,0.3393165990113663
-70.5,58.5,0.3296225972986311
-70.5,59.5,0.32273017467519677
-70.5,6.5,0.7714085467944702
-70.5,60.5,0.3405548077713803
-70.5,61.5,0.33618490615903573
-70.5,62.5,0.3423306652652201
-70.5,63.5,0.32744498164201274
-70.5,64.5,0.33830035460484703
-70.5,65.5,0.3437293923747306
-70.5,66.5,0.32960787676109676
-70.5,67.5,0.32695287777522636
-70.5,68.5,0.3377224489254182
-70.5,69.5,0.3180216424088154
-70.5,7.5,0.758841852454914
-70.5,70.5,0.3057857662326623
-70.5,71.5,0.3354414504082218
-70.5,76.5,0.334364054258487
-70.5,77.5,0.3207439326469702
-70.5,78.5,0.32438515428994674
-70.5,79.5,0.34009589805380364
-70.5,8.5,0.6993747069871331
-70.5,80.5,0.3156235928033967
-70.5,81.5,0.31468467030065594
-70.5,82.5,0.32880710603601565
-70.5,83.5,0.35576451153434857
-70.5,9.5,0.7077626749735355
-71.5,-0.5,0.6776852640333713
-71.5,-1.5,0.6600447186525071
-71.5,-10.5,0.6450622671332973
-71.5,-11.5,0.6487139892280334
-71.5,-12.5,0.7402797323206194
-71.5,-13.5,0.6466523724769493
-71.5,-14.5,0.6431947983299626
-71.5,-15.5,0.6178435261793337
-71.5,-16.5,0.5354125865818584
-71.5,-17.5,0.4985864767908151
-71.5,-2.5,0.6657690147360589
-71.5,-27.5,0.4782569818863195
-71.5,-28.5,0.5298281181973706
-71.5,-29.5,0.5596693970525422
-71.5,-3.5,0.7459510725557308
-71.5,-30.5,0.6925557720944135
-71.5,-31.5,0.6696022346542025
-71.5,-32.5,0.6023156256530788
-71.5,-33.5,0.5412022693650689
-71.5,-34.5,0.600326970324455
-71.5,-35.5,0.5883168775133134
-71.5,-36.5,0.619086124484861
-71.5,-37.5,0.6773059431530714
-71.5,-38.5,0.6778352807259328
-71.5,-39.5,0.6799994609322936
-71.5,-4.5,0.7128715307648694
-71.5,-40.5,0.6708429390486483
-71.5,-41.5,0.6657657811533342
-71.5,-42.5,0.6911976272076539
-71.5,-43.5,0.6831910333840241
-71.5,-44.5,0.6772649075189722
-71.5,-45.5,0.6805664385057006
-71.5,-46.5,0.6628197499423827
-71.5,-47.5,0.6382417401904318
-71.5,-48.5,0.6647575703388439
-71.5,-49.5,0.6083004301983983
-71.5,-5.5,0.6461285679899162
-71.5,-50.5,0.6170906163881619
-71.5,-51.5,0.719853045435414
-71.5,-52.5,0.6806118028408324
-71.5,-53.5,0.651493869839041
-71.5,-54.5,0.5585299485898244
-71.5,-55.5,0.34369068954240606
-71.5,-6.5,0.7426013146851989
-71.5,-7.5,0.7228262446327335
-71.5,-8.5,0.6643446257841656
-71.5,-9.5,0.6689674225387251
-71.5,0.5,0.6705137380816214
-71.5,1.5,0.784472629566768
-71.5,10.5,0.6223921990608478
-71.5,11.5,0.7605208120543745
-71.5,12.5,0.7311932221041209
-71.5,17.5,0.7048521340130385
-71.5,18.5,0.6076040698565337
-71.5,19.5,0.6032217875071312
-71.5,2.5,0.7580616800701365
-71.5,21.5,0.5966938710033185
-71.5,3.5,0.7763071229876746
-71.5,4.5,0.7817206575036862
-71.5,41.5,0.4857826074085803
-71.5,42.5,0.3573073667775662
-71.5,43.5,0.46948547474038554
-71.5,44.5,0.505244572040535
-71.5,45.5,0.5169882512662481
-71.5,46.5,0.45509941154950523
-71.5,47.5,0.43549817879904246
-71.5,48.5,0.5465491831806334
-71.5,49.5,0.40139315499195377
-71.5,5.5,0.77466959002155
-71.5,50.5,0.3525101606592688
-71.5,51.5,0.35861138194532904
-71.5,52.5,0.3576323268543799
-71.5,53.5,0.344571188223693
-71.5,54.5,0.3422765030187781
-71.5,55.5,0.3365552583429253
-71.5,56.5,0.3380470800063959
-71.5,57.5,0.3344388593903904
-71.5,58.5,0.33199792655970695
-71.5,59.5,0.31956732120611514
-71.5,6.5,0.7776551071319169
-71.5,60.5,0.31927831677757745
-71.5,61.5,0.32678871860550285
-71.5,62.5,0.33866167553024423
-71.5,63.5,0.3288716944493291
-71.5,64.5,0.3190045258422971
-71.5,65.5,0.32109224864625335
-71.5,66.5,0.3187369873477554
-71.5,67.5,0.31784957972806566
-71.5,68.5,0.3230093730140577
-71.5,69.5,0.33757915425281865
-71.5,7.5,0.7453999060614092
-71.5,70.5,0.3311409299578792
-71.5,71.5,0.31062565265713804
-71.5,76.5,0.34006614324025536
-71.5,77.5,0.3269014266101564
-71.5,78.5,0.3253628626749441
-71.5,79.5,0.3267169409543862
-71.5,8.5,0.6567253547390689
-71.5,80.5,0.32844819734380853
-71.5,81.5,0.3157679885973682
-71.5,82.5,0.3280460433485487
-71.5,83.5,0.3557461391164548
-71.5,9.5,0.7760675944918589
-72.5,-0.5,0.6973209471653256
-72.5,-1.5,0.6598025566348098
-72.5,-10.5,0.6508666045551559
-72.5,-11.5,0.6577802353595582
-72.5,-12.5,0.7194022476169261
-72.5,-13.5,0.6196755204342634
-72.5,-14.5,0.6294374905351339
-72.5,-15.5,0.6284067516486649
-72.5,-16.5,0.6112158757341932
-72.5,-17.5,0.4326851397161279
-72.5,-2.5,0.6559842324101066
-72.5,-3.5,0.6958790608275088
-72.5,-32.5,0.41305655546586484
-72.5,-33.5,0.4086191245161509
-72.5,-34.5,0.6444326841410376
-72.5,-35.5,0.6937735691283804
-72.5,-36.5,0.5976468572873972
-72.5,-37.5,0.6243873578459364
-72.5,-38.5,0.6199548281469984
-72.5,-39.5,0.6444034214874358
-72.5,-4.5,0.6402366686772455
-72.5,-40.5,0.6357219592236201
-72.5,-41.5,0.6797197121980122
-72.5,-42.5,0.6395367823646679
-72.5,-43.5,0.6578117228442764
-72.5,-44.5,0.6504459213313545
-72.5,-45.5,0.6691869578950201
-72.5,-46.5,0.6635043205689197
-72.5,-47.5,0.6683184541678098
-72.5,-48.5,0.6543435866340891
-72.5,-49.5,0.6990420626190792
-72.5,-5.5,0.6681923817027494
-72.5,-50.5,0.7217048461365888
-72.5,-51.5,0.6959504585025886
-72.5,-52.5,0.6237674141778138
-72.5,-53.5,0.5944489045870521
-72.5,-54.5,0.5412411134758683
-72.5,-6.5,0.6744863627057903
-72.5,-7.5,0.7852567814619661
-72.5,-8.5,0.6991592596317056
-72.5,-9.5,0.6553500986207883
-72.5,0.5,0.7531093255259399
-72.5,1.5,0.7611101225522515
-72.5,10.5,0.7592391192001605
-72.5,11.5,0.7684673675473515
-72.5,12.5,0.5898511969759126
-72.5,18.5,0.5007124065674353
-72.5,19.5,0.5342917620151505
-72.5,2.5,0.7950180797372443
-72.5,20.5,0.5827634897348807
-72.5,21.5,0.5390350011787163
-72.5,22.5,0.49024084961490305
-72.5,3.5,0.7777916899869293
-72.5,4.5,0.7720202012060134
-72.5,40.5,0.5114690139252838
-72.5,41.5,0.4474804959803677
-72.5,42.5,0.41517901188844
-72.5,43.5,0.5559658821657039
-72.5,44.5,0.5409191039964797
-72.5,45.5,0.3952545153157484
-72.5,46.5,0.49565978141327527
-72.5,47.5,0.4794703711842368
-72.5,48.5,0.4806085377719955
-72.5,49.5,0.43452743798867527
-72.5,5.5,0.7223215536885466
-72.5,50.5,0.33805023210693763
-72.5,51.5,0.34276896656974776
-72.5,52.5,0.357481376881365
-72.5,53.5,0.350011092806799
-72.5,54.5,0.33372017374767515
-72.5,55.5,0.31239629474439673
-72.5,56.5,0.3118932633450592
-72.5,57.5,0.329404666125689
-72.5,58.5,0.32469980668879017
-72.5,59.5,0.32568684949478255
-72.5,6.5,0.679872729207213
-72.5,60.5,0.35910040858530273
-72.5,61.5,0.34252329570899304
-72.5,62.5,0.342458636198083
-72.5,63.5,0.3428092500693701
-72.5,64.5,0.3206614342258573
-72.5,65.5,0.33756979696735784
-72.5,66.5,0.32838111231980915
-72.5,67.5,0.32598021590358
-72.5,68.5,0.3165412375488492
-72.5,69.5,0.34191442360762786
-72.5,7.5,0.6087346753740213
-72.5,70.5,0.3217394883799735
-72.5,71.5,0.3091820160686101
-72.5,76.5,0.3651817633600372
-72.5,77.5,0.3357055305324186
-72.5,78.5,0.32172379784427363
-72.5,79.5,0.3317003990597118
-72.5,8.5,0.7053183061775631
-72.5,80.5,0.3327554643821724
-72.5,81.5,0.32719333618311364
-72.5,82.5,0.3276400079688714
-72.5,83.5,0.3571621600410673
-72.5,9.5,0.7578108912323988
-73.5,-0.5,0.6807282368910845
-73.5,-1.5,0.6963163111045676
-73.5,-10.5,0.7112350945067677
-73.5,-11.5,0.7336436133002269
-73.5,-12.5,0.7159724922702786
-73.5,-13.5,0.6161618164281583
-73.5,-14.5,0.6544756933693554
-73.5,-15.5,0.6476552818232758
-73.5,-16.5,0.44693809425715886
-73.5,-2.5,0.7051160454964165
-73.5,-3.5,0.7162890081674979
-73.5,-36.5,0.5553004462394976
-73.5,-37.5,0.7035410065170558
-73.5,-38.5,0.705838406543055
-73.5,-39.5,0.7067186370755827
-73.5,-4.5,0.7218622413695291
-73.5,-40.5,0.6779688397108451
-73.5,-41.5,0.6859718180198344
-73.5,-42.5,0.7163895285605035
-73.5,-43.5,0.6059346921017317
-73.5,-44.5,0.586177865588881
-73.5,-45.5,0.6383380915879092
-73.5,-46.5,0.6293055213507579
-73.5,-47.5,0.6199213587832514
-73.5,-48.5,0.615150246868886
-73.5,-49.5,0.5765407634054148
-73.5,-5.5,0.6768994120020126
-73.5,-50.5,0.5894820137722223
-73.5,-51.5,0.6084432308537185
-73.5,-52.5,0.5860244840517881
-73.5,-53.5,0.5007428594517288
-73.5,-54.5,0.4659691353446146
-73.5,-6.5,0.684942614757294
-73.5,-7.5,0.6926965434788046
-73.5,-8.5,0.6446246430499558
-73.5,-9.5,0.6537107964222264
-73.5,0.5,0.6752269187929008
-73.5,1.5,0.7768780955089082
-73.5,10.5,0.6972835727171779
-73.5,11.5,0.792109842871464
-73.5,18.5,0.6070723098552444
-73.5,19.5,0.6323402780452877
-73.5,2.5,0.800988837091379
-73.5,20.5,0.5764308751088547
-73.5,21.5,0.6220541082339321
-73.5,22.5,0.5665195962472998
-73.5,23.5,0.45575494070823974
-73.5,3.5,0.7568741875843025
-73.5,4.5,0.6963981825928497
-73.5,40.5,0.5023328727036568
-73.5,41.5,0.4314645127522312
-73.5,42.5,0.39673641908042456
-73.5,43.5,0.5364513211192881
-73.5,44.5,0.5513359930228804
-73.5,45.5,0.4375357547832048
-73.5,46.5,0.49452683445505646
-73.5,47.5,0.45259517912899555
-73.5,48.5,0.42576291947287687
-73.5,49.5,0.365803367991476
-73.5,5.5,0.6412067800772917
-73.5,50.5,0.3542795553936988
-73.5,51.5,0.3347547345381632
-73.5,52.5,0.3637602408313774
-73.5,53.5,0.3512040327984925
-73.5,54.5,0.31751626842142966
-73.5,55.5,0.32191758941479015
-73.5,56.5,0.30829758599009083
-73.5,57.5,0.32734625452081145
-73.5,58.5,0.31843087622895305
-73.5,59.5,0.3270779343836175
-73.5,6.5,0.704927596725162
-73.5,60.5,0.3394243356732174
-73.5,61.5,0.322166590421907
-73.5,62.5,0.32271022028171276
-73.5,64.5,0.3506910645051406
-73.5,65.5,0.3308052480949225
-73.5,66.5,0.335520672615149
-73.5,67.5,0.3188437564843427
-73.5,68.5,0.31521842683103896
-73.5,69.5,0.31894609491186876
-73.5,7.5,0.720386005588511
-73.5,70.5,0.32557379466772224
-73.5,71.5,0.3107289854764796
-73.5,76.5,0.4018740804924346
-73.5,78.5,0.39872579912594136
-73.5,79.5,0.3311082022770478
-73.5,8.5,0.740429670493347
-73.5,80.5,0.35627623006828696
-73.5,81.5,0.3299463302501723
-73.5,82.5,0.3271139284299384
-73.5,83.5,0.35735466179308756
-73.5,9.5,0.7487938066196871
-74.5,-0.5,0.7643133464913985
-74.5,-1.5,0.6855548555096145
-74.5,-10.5,0.7618322615661122
-74.5,-11.5,0.7214863606072339
-74.5,-12.5,0.6086754281066376
-74.5,-13.5,0.6360522164813623
-74.5,-14.5,0.6609581935468668
-74.5,-15.5,0.4930956380989937
-74.5,-16.5,0.4410216933499659
-74.5,-2.5,0.6718075931562588
-74.5,-3.5,0.676665876883916
-74.5,-4.5,0.6813111008092506
-74.5,-41.5,0.44381511390491984
-74.5,-42.5,0.5850154996809459
-74.5,-43.5,0.5813830569453929
-74.5,-44.5,0.5569797998618138
-74.5,-45.5,0.5578349990481662
